epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,valid_macro_precision,valid_macro_recall,valid_macro_f1,valid_weighted_f1,valid_top2_accuracy,valid_top3_accuracy
1,1.6712389192771904,0.2596877244716646,1.4716818446392124,0.25884016973125884,0.2652308824042112,0.2754986350586351,0.2446099487963257,0.2740801371490332,0.5139085337105139,0.754989784692755
2,1.4621706897606448,0.2825413027862841,1.39399519690586,0.28037089423228034,0.2855822168929446,0.2972531363124829,0.2643944211602848,0.29813947802556934,0.540939808266541,0.7758918749017759
3,1.395306591955882,0.29390193187403124,1.369926451999737,0.3053591073393054,0.30371618919087545,0.3193624133684989,0.28658036105283374,0.32267781129082795,0.5758290114725758,0.8059091623448059
4,1.3663139140996665,0.30819250689955013,1.3587759173218041,0.2931007386452931,0.3058833064658182,0.32370277133895686,0.2811284205161857,0.3047517940168049,0.5723715228665723,0.8026088323118026
5,1.3497712513453244,0.3180220029488488,1.3529623280563725,0.2960867515322961,0.3096445858175962,0.3284530372172281,0.2843819312780824,0.30710510906708915,0.5877730630205877,0.8200534339148201
6,1.3394774888297398,0.32367396317719554,1.3491795505908568,0.2858714442872859,0.3103497705490232,0.3297783463045749,0.27799384451090614,0.2936752400284988,0.5788150243595788,0.8206820682068207
7,1.3320227651027132,0.32830516804657667,1.3466530928873293,0.28807166430928804,0.31116777003189144,0.3320258880096348,0.2803363220491507,0.3007976999664826,0.5824296715385824,0.8271255696998271
8,1.326279440952255,0.33310649880911875,1.3461796080150001,0.2948294829482948,0.3104080094428123,0.3307936081867959,0.2839484247455756,0.30636241848665946,0.6025459688826026,0.8389124626748389
9,1.321743963923077,0.33826698423500057,1.3467474569038609,0.3069306930693069,0.3121624747916541,0.331881368755362,0.2915941896404229,0.31951462753977766,0.6102467389596102,0.8461417570328461
10,1.3175769026646933,0.3385505273902688,1.3453742084536147,0.3025302530253025,0.3105909956731522,0.32995648277116557,0.28830192134157284,0.316884112310481,0.605060506050605,0.8442558541568442
11,1.3140944091634919,0.3438811387093116,1.3436825893480935,0.29812981298129815,0.3114117281686377,0.3338427482655649,0.28642421684172825,0.31046478875703115,0.5976740531195976,0.8418984755618419
12,1.31110694006771,0.3492495557823901,1.343014019981563,0.2935722143642936,0.31275679016371616,0.3356999033813551,0.28442618709437156,0.30549877053123103,0.5968882602545968,0.8425271098538425
13,1.308343413119406,0.34420248761861555,1.3446174969036924,0.2968725443972969,0.31016694447218435,0.3291636120652635,0.28472487583087275,0.30836331673055273,0.6082036775106082,0.8489706113468489
14,1.3058195774606853,0.34936297304449737,1.3426313160650951,0.2905862014772906,0.30951756569930455,0.3311800559834556,0.28113948260184113,0.3045156299738428,0.5943737230865944,0.8392267798208393
15,1.30334158893488,0.34898491550413974,1.3440756620934375,0.3025302530253025,0.31100701555866705,0.3315295836309899,0.28860776016427164,0.31405856850104497,0.6152758132956153,0.8478705013358478
16,1.3012470562090013,0.3524819477524479,1.343261715040517,0.3047304730473047,0.3123662759964796,0.33334426380190807,0.28986678712898345,0.3189480722905455,0.6166902404526167,0.8497564042118497
17,1.2993264566283205,0.35104532909908887,1.3434991406959762,0.29954424013829956,0.30880516215671416,0.32821411938710593,0.2852802135463785,0.3116603746008675,0.6121326418356121,0.8423699512808424
18,1.2975899551564736,0.35798268496465163,1.3439138544705536,0.3047304730473047,0.3118625300865843,0.333460696536314,0.2900837418951258,0.32130497714747763,0.613075593273613,0.8484991356278485
19,1.2957621396121977,0.3515557067785717,1.3457865804391669,0.31415998742731416,0.31030818134325766,0.3295153542332159,0.29366967392611487,0.3316976490811532,0.6215621562156216,0.8494420870658494
20,1.2943116710396112,0.3618199689992817,1.3442054141266586,0.294986641521295,0.30710614805431397,0.32866853009514824,0.28180781668163707,0.3106914418507167,0.6074178846456074,0.8387553041018387
21,1.2929367323660146,0.3551661562889872,1.3442606904606726,0.303944680182304,0.3099488938487608,0.33030343390072814,0.28820626020933654,0.3187514685956617,0.6166902404526167,0.8469275498978469
22,1.2915551656496096,0.35686741522059656,1.3448285240807025,0.3061449002043061,0.30862542668027854,0.32903732712000433,0.289008924439243,0.32292714944205947,0.6207763633506208,0.8503850385038504
