epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,valid_macro_precision,valid_macro_recall,valid_macro_f1,valid_weighted_f1,valid_top2_accuracy,valid_top3_accuracy
1,2.119162127384053,0.25380892971910324,1.7065077900568044,0.3592644978783593,0.1381905270514517,0.13102735366064625,0.12630812801928176,0.34008326062403954,0.5921735030645922,0.746031746031746
2,1.5652099783391449,0.4414010812445654,1.4918895245122963,0.4787050133584787,0.14233037880051458,0.1296126483818898,0.10208843824774405,0.3479578835149292,0.6881973911676882,0.8378123526638378
3,1.432489318201562,0.5009262409738762,1.4444885483407082,0.49222065063649223,0.1438296059856517,0.12672626859805416,0.0877940788422185,0.3326823639198708,0.6965267955366965,0.8502278799308502
4,1.392366653849581,0.5077879853313675,1.4288758525641556,0.49174917491749176,0.14380771329608907,0.125696011290987,0.08498787931940349,0.32840888499944765,0.7031274556027032,0.8521137828068521
5,1.3742501102482265,0.5089221579524403,1.4221517523748028,0.49159201634449157,0.14756361313428373,0.12559463253997322,0.08474905704468139,0.3279139090553832,0.7072135785007072,0.8522709413798523
6,1.36359917903901,0.5094325356319231,1.4179858347538898,0.49237780920949237,0.15759726062485563,0.125732717390492,0.0846527173736775,0.32797668995904744,0.7092566399497092,0.8522709413798523
7,1.3562604060700691,0.5097538845412272,1.416274790416887,0.49237780920949237,0.17712164310615638,0.12597858999352543,0.08539981688840619,0.3290696491668471,0.71004243281471,0.8506993556498507
8,1.3504987072707584,0.5102075535896563,1.4147525397970226,0.49206349206349204,0.15322941331228623,0.12565289618998113,0.08461415138472538,0.32783238146772126,0.7112997013987113,0.851013672795851
9,1.3458939553352707,0.5107746399001928,1.4138750789975962,0.49316360207449317,0.11822694193956652,0.1264073584659414,0.0862125313470358,0.33058990073432426,0.713971397139714,0.8508565142228508
10,1.3418195919117843,0.5112094060716041,1.4132608192513691,0.49316360207449317,0.1152795375356351,0.1265302947674581,0.08659039988531576,0.33119524296359104,0.7122426528367123,0.8508565142228508
11,1.338283089035504,0.5113984348417829,1.413812777390181,0.49316360207449317,0.12118335706375573,0.12646882661669975,0.08638216314770909,0.330789723281591,0.7128712871287128,0.8505421970768505
12,1.3350523186561034,0.5116819779970512,1.412624397387243,0.4934779192204935,0.2397224082156197,0.12693411385365538,0.08758523404530764,0.33272569407672603,0.7125569699827126,0.8499135627848499
13,1.3320547217326932,0.5124380930777664,1.4127759894878071,0.49316360207449317,0.11429135662583455,0.12702203997352499,0.08803519987613424,0.3333672006994085,0.710985384252711,0.8499135627848499
14,1.3294352568695305,0.5124191902007486,1.4128591568050717,0.4933207606474933,0.17759757132251563,0.12732448030870847,0.08880033758512179,0.33445799041849666,0.7122426528367123,0.8499135627848499
15,1.3270635535138247,0.5128917621261956,1.41356474029068,0.4934779192204935,0.19302584157656621,0.1273810480408585,0.08890522468380244,0.3347789816669506,0.712085494263712,0.8497564042118497
16,1.3247633366759461,0.512664927601981,1.4140632294566868,0.4937922363664938,0.1763283336021361,0.12782967814591953,0.08997638179721631,0.33637429272165387,0.7122426528367123,0.8499135627848499
17,1.3225481150069267,0.5134021398056784,1.4140151159466952,0.4937922363664938,0.17773676586034381,0.12807555074895297,0.09064700936165668,0.3373065538110439,0.7119283356907119,0.8499135627848499
18,1.3204531064083445,0.5139314203621791,1.4149510460643298,0.4934779192204935,0.1628059259259259,0.1281801340007172,0.09111786617117194,0.3379912890205481,0.7116140185447116,0.8497564042118497
19,1.3185406681639609,0.513950323239197,1.4152136798102057,0.49174917491749176,0.1507495523473586,0.1274504337760103,0.0901163060701543,0.3361736310233325,0.7119283356907119,0.8495992456388496
20,1.3169136465548983,0.5138369059770898,1.4158321080222063,0.4926921263554927,0.15301475088380484,0.12793576998057632,0.09089999684028964,0.3373901554088318,0.7114568599717115,0.8497564042118497
