epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,valid_macro_precision,valid_macro_recall,valid_macro_f1,valid_weighted_f1,valid_top2_accuracy,valid_top3_accuracy
1,1.6332569281088913,0.2524857283278515,1.463585143810208,0.21672167216721672,0.2724133651680157,0.2747259343274937,0.1908930298176218,0.24575374909541184,0.44774477447744776,0.7001414427157001
2,1.4352371307596727,0.2857925976333598,1.4006889110163812,0.26858400125726856,0.2812563098662231,0.2885142772920739,0.21984375882040508,0.3140184704240031,0.5137513751375138,0.7592330661637592
3,1.3820725362434545,0.3086461759479793,1.3759940833242064,0.2816281628162816,0.2925416556357817,0.306408076339503,0.23373214866176373,0.3325287617109245,0.5308816595945309,0.7703913248467704
4,1.357900522561124,0.31943971872518995,1.370064629280172,0.30017287443030016,0.29659341618976154,0.31040373903515206,0.24318774019799144,0.3494797515095956,0.562942008486563,0.8033946251768034
5,1.342847935135146,0.3376053835393747,1.3644373635722653,0.29734402011629735,0.30326721901738973,0.31667001751312107,0.24427620695297808,0.34890920572129697,0.5478547854785478,0.7934936350777935
6,1.3330502073362165,0.33945786548712714,1.362552100731932,0.3116454502593116,0.2993780219133917,0.3147098851471435,0.24926994242813094,0.3700824442706346,0.5684425585415684,0.8117240295458117
7,1.3253750339410133,0.3506105629276776,1.3611351384431634,0.3012729844413013,0.297125823277838,0.3098813557132307,0.24295235990213018,0.3574168104331956,0.5618418984755619,0.8027659908848027
8,1.3184199226469964,0.35151790102453595,1.3628391422191994,0.30708785164230706,0.29807311507127143,0.3132016234830654,0.2469556888317237,0.35846221413158974,0.5766148043375766,0.8192676410498193
9,1.3132049582963683,0.35064836868171334,1.3610176246870282,0.3102310231023102,0.29792854865298146,0.31291113657683556,0.24759809475002034,0.3663404737857887,0.5813295615275813,0.8250825082508251
10,1.3080917151680669,0.35732108426902576,1.3610095779382074,0.30315888731730317,0.29379618594660933,0.310096836014731,0.2416429756384901,0.3619338886723385,0.570957095709571,0.8220964953638221
11,1.3041521699923135,0.3575857245472761,1.3639010571841452,0.3103881816753104,0.29552661930706786,0.30920556200062627,0.24651676571527992,0.3651273123352494,0.5841584158415841,0.829011472575829
12,1.300083799901376,0.3580961022267589,1.3626484433266608,0.3061449002043061,0.29538350712477746,0.31118133379070306,0.24526210063140255,0.3614258734001756,0.5843155744145844,0.8307402168788307
13,1.2968580401744614,0.3636346451929984,1.3636169198285142,0.30944523023730947,0.2967662218116218,0.313633758177972,0.24715835399862596,0.3675233493198507,0.5857300015715857,0.8341977054848342
14,1.2934843167560655,0.3630864617594798,1.3648580601056866,0.30425899732830425,0.296161169232241,0.31251647760487805,0.24405306523180847,0.3621082277368673,0.5887160144585887,0.8426842684268426
15,1.2910096825176427,0.3698536917318816,1.366944743930104,0.30803080308030806,0.2956679354897005,0.31171010584597486,0.2462985708330399,0.36485076731571314,0.5935879302215936,0.8417413169888417
16,1.2881414596356,0.3581339079807947,1.3680230343133872,0.3103881816753104,0.29512245932457243,0.3130861383808251,0.2470961137889316,0.3674998187694058,0.5898161244695899,0.8348263397768348
17,1.285614073612276,0.36809572416921854,1.367365475235243,0.3088165959453088,0.29434944013247605,0.3128163834445493,0.24587280627950933,0.3661921856421987,0.5874587458745875,0.8378123526638378
