game_date,stadium_id,top_bottom,bat_order,batter_obp,batter_ops,batter_xbh_rate
2025-04-23,エスコンフィールド,0,1,0.2381,0.4762,0.0
2025-04-23,エスコンフィールド,0,2,0.3032,0.5727,0.037974684
2025-04-23,エスコンフィールド,0,3,0.3987,0.8284,0.074074074
2025-04-23,エスコンフィールド,0,4,0.3043,0.6218,0.052631579
2025-04-23,エスコンフィールド,0,5,0.3571,0.7156,0.033333333
2025-04-23,エスコンフィールド,0,6,0.3025,0.6646,0.051282051
2025-04-23,エスコンフィールド,0,7,0.3433,0.7054,0.064516129
2025-04-23,エスコンフィールド,0,8,0.3889,0.8595,0.055555556
2025-04-23,エスコンフィールド,0,9,0.3699,0.7237,0.052631579
2025-04-23,エスコンフィールド,1,1,0.2837,0.7264,0.098765432
2025-04-23,エスコンフィールド,1,2,0.3185,0.7226,0.082352941
2025-04-23,エスコンフィールド,1,3,0.2353,0.4228,0.0
2025-04-23,エスコンフィールド,1,4,0.3218,0.7968,0.08974359
2025-04-23,エスコンフィールド,1,5,0.25,0.7151,0.131578947
2025-04-23,エスコンフィールド,1,6,0.363,0.8589,0.094594595
2025-04-23,エスコンフィールド,1,7,0.3607,0.6007,0.019607843
2025-04-23,エスコンフィールド,1,8,0.3421,0.6278,0.0
2025-04-23,エスコンフィールド,1,9,0.2581,0.6187,0.0
2025-04-23,マツダスタジアム,0,1,0.2889,0.5639,0.066666667
2025-04-23,マツダスタジアム,0,2,0.3433,0.7054,0.074626866
2025-04-23,マツダスタジアム,0,3,0.3519,0.7396,0.055555556
2025-04-23,マツダスタジアム,0,4,0.2879,0.6688,0.089552239
2025-04-23,マツダスタジアム,0,5,0.2388,0.4732,0.029411765
2025-04-23,マツダスタジアム,0,6,0.3265,0.7168,0.08
2025-04-23,マツダスタジアム,0,7,0.2075,0.4575,0.056603774
2025-04-23,マツダスタジアム,0,8,0.2703,0.4578,0.027027027
2025-04-23,マツダスタジアム,0,9,0.0,0.0,0.0
2025-04-23,マツダスタジアム,1,1,0.5,1.0,0.0
2025-04-23,マツダスタジアム,1,2,0.2824,0.506,0.023255814
2025-04-23,マツダスタジアム,1,3,0.4286,0.8952,0.095238095
2025-04-23,マツダスタジアム,1,4,0.3438,0.8519,0.109375
2025-04-23,マツダスタジアム,1,5,0.2838,0.6781,0.081081081
2025-04-23,マツダスタジアム,1,6,0.25,0.53,0.107142857
2025-04-23,マツダスタジアム,1,7,0.2462,0.516,0.045454545
2025-04-23,マツダスタジアム,1,8,0.3913,0.6691,0.043478261
2025-04-23,マツダスタジアム,1,9,0.0,0.0,0.0
2025-04-23,東京ドーム,0,1,0.3333,0.6754,0.05952381
2025-04-23,東京ドーム,0,2,0.2273,0.5606,0.045454545
2025-04-23,東京ドーム,0,3,0.3333,0.7083,0.111111111
2025-04-23,東京ドーム,0,4,0.3188,0.6292,0.071428571
2025-04-23,東京ドーム,0,5,0.2727,0.7889,0.151515152
2025-04-23,東京ドーム,0,6,0.2553,0.4879,0.042553191
2025-04-23,東京ドーム,0,7,0.2895,0.5395,0.0
2025-04-23,東京ドーム,0,8,0.5,0.9,0.0
2025-04-23,東京ドーム,0,9,0.2027,0.3645,0.027027027
2025-04-23,東京ドーム,1,1,0.449,0.9014,0.040816327
2025-04-23,東京ドーム,1,2,0.3378,0.7202,0.067567568
2025-04-23,東京ドーム,1,3,0.3736,0.7922,0.075268817
2025-04-23,東京ドーム,1,4,0.4396,1.1484,0.141304348
2025-04-23,東京ドーム,1,5,0.3182,0.7944,0.090909091
2025-04-23,東京ドーム,1,6,0.3855,0.8329,0.05952381
2025-04-23,東京ドーム,1,7,0.2941,0.6318,0.083333333
2025-04-23,東京ドーム,1,8,0.1,0.2,0.0
2025-04-23,東京ドーム,1,9,0.0,0.0,0.0
2025-04-23,横浜,0,1,0.3596,0.8163,0.078651685
2025-04-23,横浜,0,2,0.3012,0.5999,0.048192771
2025-04-23,横浜,0,3,0.3053,0.6497,0.060240964
2025-04-23,横浜,0,4,0.3467,1.0568,0.173333333
2025-04-23,横浜,0,5,0.2785,0.5563,0.05
2025-04-23,横浜,0,6,0.3913,0.8107,0.072463768
2025-04-23,横浜,0,7,0.2069,0.4828,0.068965517
2025-04-23,横浜,0,8,0.3478,0.5584,0.0
2025-04-23,横浜,0,9,0.0,0.0,0.0
2025-04-23,横浜,1,1,0.3556,0.7603,0.088888889
2025-04-23,横浜,1,2,0.3333,0.6905,0.066666667
2025-04-23,横浜,1,3,0.3284,0.6348,0.029411765
2025-04-23,横浜,1,4,0.325,0.825,0.125
2025-04-23,横浜,1,5,0.3,0.5679,0.016393443
2025-04-23,横浜,1,6,0.2703,0.5456,0.040816327
2025-04-23,横浜,1,7,0.2069,0.4662,0.1
2025-04-23,横浜,1,8,0.2771,0.6351,0.072289157
2025-04-23,横浜,1,9,0.0,0.0,0.0
2025-04-23,ＺＯＺＯマリン,0,1,0.3096,0.6325,0.058139535
2025-04-23,ＺＯＺＯマリン,0,2,0.2727,0.5909,0.014285714
2025-04-23,ＺＯＺＯマリン,0,3,0.3464,0.6946,0.083333333
2025-04-23,ＺＯＺＯマリン,0,4,0.0,0.0,0.0
2025-04-23,ＺＯＺＯマリン,0,5,0.3304,0.6436,0.066666667
2025-04-23,ＺＯＺＯマリン,0,6,0.25,0.55,0.05
2025-04-23,ＺＯＺＯマリン,0,7,0.0357,0.1071,0.0
2025-04-23,ＺＯＺＯマリン,0,8,0.4815,1.0231,0.0
2025-04-23,ＺＯＺＯマリン,0,9,0.3412,0.6139,0.0
2025-04-23,ＺＯＺＯマリン,1,1,0.3472,0.7165,0.051724138
2025-04-23,ＺＯＺＯマリン,1,2,0.3361,0.6438,0.051282051
2025-04-23,ＺＯＺＯマリン,1,3,0.3388,0.7092,0.071428571
2025-04-23,ＺＯＺＯマリン,1,4,0.2673,0.6114,0.054054054
2025-04-23,ＺＯＺＯマリン,1,5,0.3176,0.7466,0.055555556
2025-04-23,ＺＯＺＯマリン,1,6,0.2933,0.6366,0.066666667
2025-04-23,ＺＯＺＯマリン,1,7,0.3118,0.7323,0.176470588
2025-04-23,ＺＯＺＯマリン,1,8,0.2768,0.62,0.052631579
2025-04-23,ＺＯＺＯマリン,1,9,0.2329,0.4388,0.029411765
2025-04-24,横浜,0,1,0.3723,0.8247,0.074468085
2025-04-24,横浜,0,2,0.3068,0.6239,0.056818182
2025-04-24,横浜,0,3,0.3,0.6368,0.056818182
2025-04-24,横浜,0,4,0.3375,1.0087,0.1625
2025-04-24,横浜,0,5,0.2857,0.6104,0.058823529
2025-04-24,横浜,0,6,0.3919,0.8161,0.081081081
2025-04-24,横浜,0,7,0.2568,0.4479,0.0
2025-04-24,横浜,0,8,0.2963,0.4702,0.0
2025-04-24,横浜,0,9,0.0,0.0,0.0
2025-04-24,横浜,1,1,0.38,0.8365,0.12
2025-04-24,横浜,1,2,0.2424,0.4838,0.088235294
2025-04-24,横浜,1,3,0.35,0.7184,0.05
2025-04-24,横浜,1,4,0.3214,0.8089,0.119047619
2025-04-24,横浜,1,5,0.3099,0.5977,0.027777778
2025-04-24,横浜,1,6,0.2969,0.5511,0.015384615
2025-04-24,横浜,1,7,0.3333,0.75,0.083333333
2025-04-24,横浜,1,8,0.2874,0.6368,0.068965517
2025-04-24,横浜,1,9,0.0,0.0,0.0
2025-04-25,エスコンフィールド,0,1,0.344,0.7279,0.086956522
2025-04-25,エスコンフィールド,0,2,0.3415,0.6434,0.048387097
2025-04-25,エスコンフィールド,0,3,0.3194,0.7517,0.075
2025-04-25,エスコンフィールド,0,4,0.2667,0.6069,0.051282051
2025-04-25,エスコンフィールド,0,5,0.4231,0.7088,0.0
2025-04-25,エスコンフィールド,0,6,0.2949,0.6377,0.063291139
2025-04-25,エスコンフィールド,0,7,0.2525,0.5338,0.028169014
2025-04-25,エスコンフィールド,0,8,0.3196,0.7544,0.19047619
2025-04-25,エスコンフィールド,0,9,0.2208,0.4152,0.026315789
2025-04-25,エスコンフィールド,1,1,0.2857,0.4962,0.0
2025-04-25,エスコンフィールド,1,2,0.323,0.7257,0.078651685
2025-04-25,エスコンフィールド,1,3,0.3597,0.8479,0.08974359
2025-04-25,エスコンフィールド,1,4,0.3146,0.778,0.085365854
2025-04-25,エスコンフィールド,1,5,0.4105,0.8983,0.095238095
2025-04-25,エスコンフィールド,1,6,0.3673,0.8021,0.048780488
2025-04-25,エスコンフィールド,1,7,0.2759,0.7055,0.094117647
2025-04-25,エスコンフィールド,1,8,0.3415,0.7099,0.033333333
2025-04-25,エスコンフィールド,1,9,0.2963,0.6841,0.074074074
2025-04-25,バンテリンドーム,0,1,0.3265,0.6447,0.06122449
2025-04-25,バンテリンドーム,0,2,0.3521,0.7231,0.070422535
2025-04-25,バンテリンドーム,0,3,0.3509,0.7234,0.052631579
2025-04-25,バンテリンドーム,0,4,0.2714,0.6296,0.084507042
2025-04-25,バンテリンドーム,0,5,0.2254,0.4459,0.027777778
2025-04-25,バンテリンドーム,0,6,0.3208,0.6985,0.074074074
2025-04-25,バンテリンドーム,0,7,0.3529,0.9779,0.176470588
2025-04-25,バンテリンドーム,0,8,0.2105,0.4784,0.070175439
2025-04-25,バンテリンドーム,0,9,0.5,0.5,0.0
2025-04-25,バンテリンドーム,1,1,0.3146,0.6356,0.056179775
2025-04-25,バンテリンドーム,1,2,0.2642,0.5975,0.055555556
2025-04-25,バンテリンドーム,1,3,0.2,0.4917,0.04
2025-04-25,バンテリンドーム,1,4,0.3151,0.6102,0.067567568
2025-04-25,バンテリンドーム,1,5,0.4545,0.9282,0.090909091
2025-04-25,バンテリンドーム,1,6,0.2745,0.5298,0.039215686
2025-04-25,バンテリンドーム,1,7,0.0,0.0,0.0
2025-04-25,バンテリンドーム,1,8,0.2727,0.4727,0.0
2025-04-25,バンテリンドーム,1,9,0.25,0.5,0.0
2025-04-25,ベルーナドーム,0,1,0.3333,0.6667,0.041666667
2025-04-25,ベルーナドーム,0,2,0.3091,0.6291,0.030769231
2025-04-25,ベルーナドーム,0,3,0.3296,0.6761,0.057692308
2025-04-25,ベルーナドーム,0,4,0.383,0.9214,0.085714286
2025-04-25,ベルーナドーム,0,5,0.3062,0.6314,0.1
2025-04-25,ベルーナドーム,0,6,0.3439,0.7527,0.104651163
2025-04-25,ベルーナドーム,0,7,0.3778,0.7028,0.029411765
2025-04-25,ベルーナドーム,0,8,0.3386,0.7333,0.085714286
2025-04-25,ベルーナドーム,0,9,0.3056,0.6719,0.071428571
2025-04-25,ベルーナドーム,1,1,0.3068,0.6326,0.066666667
2025-04-25,ベルーナドーム,1,2,0.2721,0.5832,0.013513514
2025-04-25,ベルーナドーム,1,3,0.4545,0.9545,0.045454545
2025-04-25,ベルーナドーム,1,4,0.3439,0.6965,0.090909091
2025-04-25,ベルーナドーム,1,5,0.3277,0.6481,0.075949367
2025-04-25,ベルーナドーム,1,6,0.3913,0.7759,0.058823529
2025-04-25,ベルーナドーム,1,7,0.2593,0.543,0.063829787
2025-04-25,ベルーナドーム,1,8,0.1818,0.3636,0.0
2025-04-25,ベルーナドーム,1,9,0.3295,0.592,0.0
2025-04-25,楽天モバイルパーク,0,1,0.2805,0.6305,0.066666667
2025-04-25,楽天モバイルパーク,0,2,0.3,0.6214,0.035714286
2025-04-25,楽天モバイルパーク,0,3,0.3708,0.8195,0.076923077
2025-04-25,楽天モバイルパーク,0,4,0.2542,0.5937,0.090909091
2025-04-25,楽天モバイルパーク,0,5,0.3083,0.5795,0.014925373
2025-04-25,楽天モバイルパーク,0,6,0.2381,0.5714,0.0
2025-04-25,楽天モバイルパーク,0,7,0.4423,0.8868,0.076923077
2025-04-25,楽天モバイルパーク,0,8,0.3333,0.7007,0.054545455
2025-04-25,楽天モバイルパーク,0,9,0.1714,0.3505,0.044444444
2025-04-25,楽天モバイルパーク,1,1,0.3063,0.5752,0.035714286
2025-04-25,楽天モバイルパーク,1,2,0.3145,0.6864,0.045454545
2025-04-25,楽天モバイルパーク,1,3,0.4051,0.8637,0.081395349
2025-04-25,楽天モバイルパーク,1,4,0.36,0.7078,0.047619048
2025-04-25,楽天モバイルパーク,1,5,0.3571,0.7238,0.061538462
2025-04-25,楽天モバイルパーク,1,6,0.35,0.7009,0.029411765
2025-04-25,楽天モバイルパーク,1,7,0.2734,0.6557,0.074074074
2025-04-25,楽天モバイルパーク,1,8,0.3315,0.6801,0.0
2025-04-25,楽天モバイルパーク,1,9,0.3056,0.5125,0.0
2025-04-25,横浜,0,1,0.6364,1.4364,0.181818182
2025-04-25,横浜,0,2,0.2778,0.5,0.021978022
2025-04-25,横浜,0,3,0.4494,0.9238,0.08988764
2025-04-25,横浜,0,4,0.3623,0.87,0.101449275
2025-04-25,横浜,0,5,0.3038,0.738,0.101265823
2025-04-25,横浜,0,6,0.25,0.5603,0.125
2025-04-25,横浜,0,7,0.2464,0.504,0.042857143
2025-04-25,横浜,0,8,0.3704,0.6085,0.037037037
2025-04-25,横浜,0,9,0.3077,0.675,0.0
2025-04-25,横浜,1,1,0.3818,0.8328,0.109090909
2025-04-25,横浜,1,2,0.2632,0.5573,0.102564103
2025-04-25,横浜,1,3,0.2973,0.6003,0.027027027
2025-04-25,横浜,1,4,0.3182,0.7944,0.113636364
2025-04-25,横浜,1,5,0.32,0.6343,0.039473684
2025-04-25,横浜,1,6,0.3333,0.6812,0.041666667
2025-04-25,横浜,1,7,0.2083,0.4356,0.041666667
2025-04-25,横浜,1,8,0.2564,0.5167,0.037735849
2025-04-25,横浜,1,9,0.0,0.0,0.0
2025-04-25,甲子園,0,1,0.4528,0.9195,0.056603774
2025-04-25,甲子園,0,2,0.3205,0.6816,0.064102564
2025-04-25,甲子園,0,3,0.3789,0.7947,0.072164948
2025-04-25,甲子園,0,4,0.4316,1.1145,0.135416667
2025-04-25,甲子園,0,5,0.3462,0.9295,0.115384615
2025-04-25,甲子園,0,6,0.3908,0.8408,0.056818182
2025-04-25,甲子園,0,7,0.3559,0.9196,0.13559322
2025-04-25,甲子園,0,8,0.4,0.65,0.0
2025-04-25,甲子園,0,9,0.25,0.5,0.0
2025-04-25,甲子園,1,1,0.3939,0.8883,0.090909091
2025-04-25,甲子園,1,2,0.3226,0.6482,0.053763441
2025-04-25,甲子園,1,3,0.2991,0.6555,0.065217391
2025-04-25,甲子園,1,4,0.3214,0.9578,0.154761905
2025-04-25,甲子園,1,5,0.2955,0.6205,0.056179775
2025-04-25,甲子園,1,6,0.3846,0.8132,0.08974359
2025-04-25,甲子園,1,7,0.2436,0.4241,0.0
2025-04-25,甲子園,1,8,0.2581,0.4062,0.0
2025-04-25,甲子園,1,9,0.2143,0.3681,0.0
2025-04-26,エスコンフィールド,0,1,0.3553,0.7135,0.046875
2025-04-26,エスコンフィールド,0,2,0.3307,0.6216,0.046511628
2025-04-26,エスコンフィールド,0,3,0.3212,0.7527,0.068181818
2025-04-26,エスコンフィールド,0,4,0.2963,0.6799,0.073170732
2025-04-26,エスコンフィールド,0,5,0.31,0.7311,0.166666667
2025-04-26,エスコンフィールド,0,6,0.3134,0.6521,0.0
2025-04-26,エスコンフィールド,0,7,0.2763,0.6177,0.041666667
2025-04-26,エスコンフィールド,0,8,0.2568,0.4806,0.071428571
2025-04-26,エスコンフィールド,0,9,0.2427,0.5127,0.026666667
2025-04-26,エスコンフィールド,1,1,0.3212,0.7199,0.075268817
2025-04-26,エスコンフィールド,1,2,0.3538,0.5946,0.018181818
2025-04-26,エスコンフィールド,1,3,0.25,0.7606,0.142857143
2025-04-26,エスコンフィールド,1,4,0.3132,0.7683,0.081395349
2025-04-26,エスコンフィールド,1,5,0.3939,0.8591,0.086956522
2025-04-26,エスコンフィールド,1,6,0.2703,0.6906,0.090909091
2025-04-26,エスコンフィールド,1,7,0.3497,0.8229,0.085365854
2025-04-26,エスコンフィールド,1,8,0.2676,0.502,0.0
2025-04-26,エスコンフィールド,1,9,0.2982,0.6708,0.070175439
2025-04-26,バンテリンドーム,0,1,0.4,0.9,0.166666667
2025-04-26,バンテリンドーム,0,2,0.3553,0.7189,0.065789474
2025-04-26,バンテリンドーム,0,3,0.2581,0.5859,0.080645161
2025-04-26,バンテリンドーム,0,4,0.2933,0.6683,0.078947368
2025-04-26,バンテリンドーム,0,5,0.2237,0.4429,0.025974026
2025-04-26,バンテリンドーム,0,6,0.3333,0.7415,0.086206897
2025-04-26,バンテリンドーム,0,7,0.3636,0.9351,0.136363636
2025-04-26,バンテリンドーム,0,8,0.2857,0.6357,0.095238095
2025-04-26,バンテリンドーム,0,9,0.2,0.4,0.0
2025-04-26,バンテリンドーム,1,1,0.3298,0.671,0.063829787
2025-04-26,バンテリンドーム,1,2,0.2588,0.5338,0.037037037
2025-04-26,バンテリンドーム,1,3,0.2759,0.7044,0.084745763
2025-04-26,バンテリンドーム,1,4,0.3117,0.5929,0.064102564
2025-04-26,バンテリンドーム,1,5,0.2745,0.5354,0.037735849
2025-04-26,バンテリンドーム,1,6,0.2333,0.5437,0.033333333
2025-04-26,バンテリンドーム,1,7,0.5,1.1667,0.25
2025-04-26,バンテリンドーム,1,8,0.25,0.4643,0.0
2025-04-26,バンテリンドーム,1,9,0.1111,0.2222,0.0
2025-04-26,ベルーナドーム,0,1,0.3636,0.7303,0.071428571
2025-04-26,ベルーナドーム,0,2,0.3282,0.7096,0.081081081
2025-04-26,ベルーナドーム,0,3,0.3306,0.6759,0.055045872
2025-04-26,ベルーナドーム,0,4,0.3931,0.942,0.094594595
2025-04-26,ベルーナドーム,0,5,0.3067,0.6347,0.115789474
2025-04-26,ベルーナドーム,0,6,0.36,0.6711,0.025641026
2025-04-26,ベルーナドーム,0,7,0.3333,0.7277,0.098901099
2025-04-26,ベルーナドーム,0,8,0.3125,0.7067,0.081081081
2025-04-26,ベルーナドーム,0,9,0.2989,0.7203,0.092105263
2025-04-26,ベルーナドーム,1,1,0.308,0.6359,0.063157895
2025-04-26,ベルーナドーム,1,2,0.2829,0.5945,0.012658228
2025-04-26,ベルーナドーム,1,3,0.449,0.9383,0.040816327
2025-04-26,ベルーナドーム,1,4,0.3395,0.6867,0.086021505
2025-04-26,ベルーナドーム,1,5,0.3387,0.6658,0.071428571
2025-04-26,ベルーナドーム,1,6,0.3725,0.7362,0.051282051
2025-04-26,ベルーナドーム,1,7,0.1111,0.2593,0.037037037
2025-04-26,ベルーナドーム,1,8,0.2471,0.5163,0.058823529
2025-04-26,ベルーナドーム,1,9,0.337,0.5931,0.0
2025-04-26,楽天モバイルパーク,0,1,0.2791,0.6243,0.06122449
2025-04-26,楽天モバイルパーク,0,2,0.3056,0.6879,0.136363636
2025-04-26,楽天モバイルパーク,0,3,0.3656,0.7977,0.066666667
2025-04-26,楽天モバイルパーク,0,4,0.2459,0.5733,0.086956522
2025-04-26,楽天モバイルパーク,0,5,0.3066,0.5771,0.014084507
2025-04-26,楽天モバイルパーク,0,6,0.25,0.625,0.111111111
2025-04-26,楽天モバイルパーク,0,7,0.4537,0.9053,0.066666667
2025-04-26,楽天モバイルパーク,0,8,0.3103,0.65,0.050847458
2025-04-26,楽天モバイルパーク,0,9,0.1781,0.3638,0.041666667
2025-04-26,楽天モバイルパーク,1,1,0.25,0.4674,0.0
2025-04-26,楽天モバイルパーク,1,2,0.3049,0.5733,0.034090909
2025-04-26,楽天モバイルパーク,1,3,0.4074,0.8633,0.077777778
2025-04-26,楽天モバイルパーク,1,4,0.2933,0.5977,0.047619048
2025-04-26,楽天モバイルパーク,1,5,0.3611,0.7218,0.059701493
2025-04-26,楽天モバイルパーク,1,6,0.3125,0.6805,0.041666667
2025-04-26,楽天モバイルパーク,1,7,0.2676,0.6417,0.071428571
2025-04-26,楽天モバイルパーク,1,8,0.3478,0.7569,0.043478261
2025-04-26,楽天モバイルパーク,1,9,0.375,0.7271,0.038461538
2025-04-26,横浜,0,1,0.5,1.1154,0.142857143
2025-04-26,横浜,0,2,0.266,0.4777,0.021052632
2025-04-26,横浜,0,3,0.4301,0.8813,0.086021505
2025-04-26,横浜,0,4,0.3699,0.914,0.109589041
2025-04-26,横浜,0,5,0.3012,0.7262,0.096385542
2025-04-26,横浜,0,6,0.2063,0.4436,0.047619048
2025-04-26,横浜,0,7,0.2603,0.5317,0.040540541
2025-04-26,横浜,0,8,0.2222,0.4722,0.044444444
2025-04-26,横浜,0,9,0.3,0.6,0.0
2025-04-26,横浜,1,1,0.3729,0.7988,0.101694915
2025-04-26,横浜,1,2,0.2439,0.5142,0.093023256
2025-04-26,横浜,1,3,0.3171,0.6226,0.024390244
2025-04-26,横浜,1,4,0.3043,0.7589,0.108695652
2025-04-26,横浜,1,5,0.3038,0.6011,0.0375
2025-04-26,横浜,1,6,0.2963,0.604,0.037037037
2025-04-26,横浜,1,7,0.2157,0.4331,0.039215686
2025-04-26,横浜,1,8,0.2683,0.554,0.053571429
2025-04-26,横浜,1,9,0.2857,0.4524,0.0
2025-04-26,甲子園,0,1,0.4561,0.9255,0.052631579
2025-04-26,甲子園,0,2,0.3293,0.7108,0.073170732
2025-04-26,甲子園,0,3,0.3636,0.7615,0.069306931
2025-04-26,甲子園,0,4,0.4141,1.0653,0.13
2025-04-26,甲子園,0,5,0.3846,0.8251,0.054347826
2025-04-26,甲子園,0,6,0.3333,0.8588,0.126984127
2025-04-26,甲子園,0,7,0.1333,0.2667,0.0
2025-04-26,甲子園,0,8,0.2439,0.4601,0.048780488
2025-04-26,甲子園,0,9,0.3333,0.6667,0.0
2025-04-26,甲子園,1,1,0.3786,0.8518,0.087378641
2025-04-26,甲子園,1,2,0.3299,0.6557,0.051546392
2025-04-26,甲子園,1,3,0.3153,0.6867,0.0625
2025-04-26,甲子園,1,4,0.3182,0.9725,0.159090909
2025-04-26,甲子園,1,5,0.3043,0.6296,0.053763441
2025-04-26,甲子園,1,6,0.378,0.8105,0.097560976
2025-04-26,甲子園,1,7,0.2317,0.4028,0.0
2025-04-26,甲子園,1,8,0.2353,0.3686,0.0
2025-04-26,甲子園,1,9,0.0,0.0,0.0
2025-04-27,エスコンフィールド,0,1,0.3625,0.7196,0.044117647
2025-04-27,エスコンフィールド,0,2,0.3282,0.6177,0.04379562
2025-04-27,エスコンフィールド,0,3,0.3411,0.715,0.08
2025-04-27,エスコンフィールド,0,4,0.2569,0.5836,0.048780488
2025-04-27,エスコンフィールド,0,5,0.4,0.65,0.0
2025-04-27,エスコンフィールド,0,6,0.2824,0.646,0.069767442
2025-04-27,エスコンフィールド,0,7,0.3205,0.7487,0.0625
2025-04-27,エスコンフィールド,0,8,0.3173,0.7416,0.142857143
2025-04-27,エスコンフィールド,0,9,0.2125,0.3992,0.024390244
2025-04-27,エスコンフィールド,1,1,0.3195,0.7144,0.072164948
2025-04-27,エスコンフィールド,1,2,0.3333,0.8021,0.071428571
2025-04-27,エスコンフィールド,1,3,0.3493,0.8419,0.094117647
2025-04-27,エスコンフィールド,1,4,0.3226,0.8021,0.088888889
2025-04-27,エスコンフィールド,1,5,0.3333,0.5575,0.016949153
2025-04-27,エスコンフィールド,1,6,0.3409,0.7068,0.03030303
2025-04-27,エスコンフィールド,1,7,0.2649,0.6762,0.087912088
2025-04-27,エスコンフィールド,1,8,0.2881,0.6278,0.04
2025-04-27,エスコンフィールド,1,9,0.3,0.6704,0.066666667
2025-04-27,バンテリンドーム,0,1,0.3273,0.6334,0.054545455
2025-04-27,バンテリンドーム,0,2,0.3625,0.7482,0.075
2025-04-27,バンテリンドーム,0,3,0.3594,0.7165,0.046875
2025-04-27,バンテリンドーム,0,4,0.2911,0.6596,0.075
2025-04-27,バンテリンドーム,0,5,0.2727,0.6112,0.075757576
2025-04-27,バンテリンドーム,0,6,0.3115,0.6888,0.080645161
2025-04-27,バンテリンドーム,0,7,0.275,0.4515,0.025
2025-04-27,バンテリンドーム,0,8,0.2,0.6,0.2
2025-04-27,バンテリンドーム,0,9,0.0,0.0,0.0
2025-04-27,バンテリンドーム,1,1,0.3535,0.7243,0.070707071
2025-04-27,バンテリンドーム,1,2,0.2667,0.5608,0.0625
2025-04-27,バンテリンドーム,1,3,0.2951,0.7261,0.080645161
2025-04-27,バンテリンドーム,1,4,0.2963,0.561,0.06097561
2025-04-27,バンテリンドーム,1,5,0.2647,0.598,0.029411765
2025-04-27,バンテリンドーム,1,6,0.2632,0.7354,0.131578947
2025-04-27,バンテリンドーム,1,7,0.625,1.4583,0.25
2025-04-27,バンテリンドーム,1,8,0.25,0.4674,0.0
2025-04-27,バンテリンドーム,1,9,0.25,0.5,0.0
2025-04-27,ベルーナドーム,0,1,0.3714,0.7464,0.0625
2025-04-27,ベルーナドーム,0,2,0.3333,0.7186,0.076923077
2025-04-27,ベルーナドーム,0,3,0.3261,0.6664,0.053097345
2025-04-27,ベルーナドーム,0,4,0.3826,0.9154,0.08974359
2025-04-27,ベルーナドーム,0,5,0.309,0.6383,0.111111111
2025-04-27,ベルーナドーム,0,6,0.3313,0.7217,0.094736842
2025-04-27,ベルーナドーム,0,7,0.2941,0.7085,0.088607595
2025-04-27,ベルーナドーム,0,8,0.2597,0.5792,0.153846154
2025-04-27,ベルーナドーム,0,9,0.2105,0.5248,0.088235294
2025-04-27,ベルーナドーム,1,1,0.3077,0.6337,0.060606061
2025-04-27,ベルーナドーム,1,2,0.2821,0.613,0.024096386
2025-04-27,ベルーナドーム,1,3,0.4717,0.9717,0.037735849
2025-04-27,ベルーナドーム,1,4,0.3434,0.6947,0.082474227
2025-04-27,ベルーナドーム,1,5,0.1667,0.3333,0.0
2025-04-27,ベルーナドーム,1,6,0.3359,0.6603,0.068181818
2025-04-27,ベルーナドーム,1,7,0.0312,0.0938,0.0
2025-04-27,ベルーナドーム,1,8,0.2472,0.5155,0.054545455
2025-04-27,ベルーナドーム,1,9,0.3438,0.6112,0.0
2025-04-27,楽天モバイルパーク,0,1,0.2967,0.6563,0.055555556
2025-04-27,楽天モバイルパーク,0,2,0.275,0.6171,0.115384615
2025-04-27,楽天モバイルパーク,0,3,0.3469,0.7539,0.057142857
2025-04-27,楽天モバイルパーク,0,4,0.2381,0.5543,0.083333333
2025-04-27,楽天モバイルパーク,0,5,0.3121,0.5841,0.013333333
2025-04-27,楽天モバイルパーク,0,6,0.4643,0.9169,0.058823529
2025-04-27,楽天モバイルパーク,0,7,0.2143,0.5357,0.076923077
2025-04-27,楽天モバイルパーク,0,8,0.3175,0.5397,0.0
2025-04-27,楽天モバイルパーク,0,9,0.3,0.6273,0.049180328
2025-04-27,楽天モバイルパーク,1,1,0.25,0.4722,0.0
2025-04-27,楽天モバイルパーク,1,2,0.3182,0.698,0.057692308
2025-04-27,楽天モバイルパーク,1,3,0.4157,0.8722,0.074468085
2025-04-27,楽天モバイルパーク,1,4,0.3393,0.653,0.041666667
2025-04-27,楽天モバイルパーク,1,5,0.2821,0.5737,0.045454545
2025-04-27,楽天モバイルパーク,1,6,0.3684,0.7747,0.070422535
2025-04-27,楽天モバイルパーク,1,7,0.274,0.6472,0.068181818
2025-04-27,楽天モバイルパーク,1,8,0.3704,0.7704,0.037037037
2025-04-27,楽天モバイルパーク,1,9,0.3,0.5121,0.0
2025-04-27,横浜,0,1,0.3913,0.8437,0.043478261
2025-04-27,横浜,0,2,0.5,0.8333,0.0
2025-04-27,横浜,0,3,0.4124,0.8426,0.082474227
2025-04-27,横浜,0,4,0.3506,0.8645,0.103896104
2025-04-27,横浜,0,5,0.3103,0.7389,0.091954023
2025-04-27,横浜,0,6,0.2755,0.4914,0.02020202
2025-04-27,横浜,0,7,0.2667,0.5167,0.0
2025-04-27,横浜,0,8,0.2083,0.4424,0.041666667
2025-04-27,横浜,0,9,0.0,0.0,0.0
2025-04-27,横浜,1,1,0.3651,0.7789,0.095238095
2025-04-27,横浜,1,2,0.2444,0.5615,0.106382979
