epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,valid_macro_precision,valid_macro_recall,valid_macro_f1,valid_weighted_f1,valid_top2_accuracy,valid_top3_accuracy
1,1.616835303407712,0.2523912139427621,1.4969339853335004,0.23966682382523966,0.25498182432250743,0.2609206567196761,0.19512522738590582,0.29182331568876424,0.49237780920949237,0.7765205091937766
2,1.4342414486552901,0.2783637669653321,1.4103529899539615,0.23935250667923935,0.2732868806436672,0.28684616179928313,0.2058830343036971,0.28438075345340685,0.5018073235895018,0.7780920949237781
3,1.3783040320389681,0.2921250614343503,1.376566455009391,0.25884016973125884,0.28090050178919024,0.2972663921051615,0.21760710568339822,0.30941581570339605,0.536067892503536,0.8095238095238095
4,1.3535263819088985,0.3102340176174814,1.3658724031264013,0.28005657708628007,0.289020002294175,0.31344170738576715,0.2294896199277915,0.33471119553903944,0.568914034260569,0.8326261197548326
5,1.339719304118705,0.32327700275982,1.3600687069767734,0.3004871915763005,0.2940894731265379,0.31524583206921797,0.2415488044012104,0.35916137056345826,0.5909162344805909,0.8414269998428414
6,1.3298908279981465,0.33201013194208157,1.3578746012878478,0.29592959295929594,0.29240472838227816,0.3149764639316193,0.2390311207231562,0.3531406301848372,0.5763004871915763,0.8367122426528367
7,1.3232208147224174,0.3405542323541643,1.357429903070263,0.3012729844413013,0.2941911326789519,0.31769220085305144,0.24098742650583366,0.3605195203071524,0.5843155744145844,0.8447273298758448
8,1.3169312781816367,0.34401345884843676,1.3559964638020132,0.2992299229922992,0.2968931599807396,0.3222936496433539,0.2420939213346811,0.35730460818775406,0.5805437686625805,0.8448844884488449
9,1.3119728848648533,0.35153680390155384,1.3567073098260165,0.29592959295929594,0.2945598910170141,0.3186308047963873,0.23952475998122863,0.3537478363038942,0.5725286814395725,0.8327832783278328
10,1.308062398286313,0.3565838720653283,1.35865383947793,0.3008015087223008,0.2931458705112844,0.3122313321986486,0.24254230382795922,0.3557350750093388,0.5874587458745875,0.8362407669338362
11,1.3037206677605238,0.3549204188877547,1.3612328959245754,0.3077164859343077,0.2941853321920238,0.3145943391284748,0.2455733231288202,0.3654271327383754,0.5923306616375923,0.8396982555398397
12,1.3002305009640807,0.36268950134210426,1.3604422729007482,0.3165173660223165,0.29293713238993924,0.31565449677899643,0.24837199636102708,0.3751123796141692,0.6031746031746031,0.8513279899418513
13,1.2966481236662288,0.36144191145892407,1.362890971113484,0.3048876316203049,0.2933170593987259,0.31389727587251054,0.243553152626107,0.3631055270582025,0.5865157944365865,0.8385981455288386
14,1.2937440226323293,0.36369135382405204,1.364128808321002,0.30237309445230237,0.2929344418821516,0.31273312193187275,0.24322794810342172,0.3585832040781154,0.5866729530095867,0.834983498349835
15,1.2910188061091983,0.3650334580923216,1.3668119126888973,0.3052019487663052,0.2917046731381405,0.30713623161076514,0.24316567721782092,0.36260368817720984,0.6056891403426057,0.8456702813138457
16,1.2882902207913045,0.36747192922762845,1.3656383553672358,0.30174446016030176,0.29588341877659924,0.3167235118283413,0.2434924341775263,0.3595198467435082,0.583058305830583,0.8293257897218294
