epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,valid_macro_precision,valid_macro_recall,valid_macro_f1,valid_weighted_f1,valid_top2_accuracy,valid_top3_accuracy
1,2.134875559769868,0.268761105440248,1.6812897076232804,0.3737230865943737,0.14627031573859142,0.12953717220385996,0.122006736292258,0.3421732023836146,0.6176331918906176,0.7854785478547854
2,1.5430960841027646,0.46054969566368004,1.4848561578251815,0.47619047619047616,0.1206834682133638,0.12988328364846935,0.10373613546756875,0.3523195106590432,0.6903976111896905,0.8494420870658494
3,1.4224973802760141,0.5023439567502174,1.4399199094222286,0.4933207606474933,0.15459126048087754,0.12873191139789636,0.0928094914480757,0.34030597840356563,0.7053276756247053,0.8522709413798523
4,1.3873270120175816,0.5071074817587237,1.4241807036442558,0.49363507779349364,0.16716115511551155,0.12839295229817319,0.09164406516723342,0.3385908638499466,0.7106710671067107,0.851956624233852
5,1.370214478216308,0.5079014025934747,1.4151058159926655,0.4926921263554927,0.15902623798965262,0.12752215005716241,0.08974795787260888,0.33553772237809226,0.7117711771177118,0.8528995756718529
6,1.3592634480245884,0.5083928773959396,1.410468308445644,0.49237780920949237,0.15825037073047896,0.127090177083996,0.0886985287597803,0.333821717813748,0.7133427628477134,0.8533710513908533
7,1.3511913650757217,0.5094703413859589,1.407953210077851,0.4937922363664938,0.1640132947964898,0.12815883640842607,0.09092985382477667,0.33743026424331574,0.7144428728587144,0.8538425271098539
8,1.3445113644266953,0.5102264564666742,1.406579542793269,0.4945780292314946,0.16668102564921872,0.1296095699335851,0.0945130620225347,0.34279123094173175,0.7141285557127142,0.8530567342448531
9,1.3389058569231076,0.5117575895051227,1.40526105756938,0.49253496778249256,0.1463991762779751,0.12843123960381722,0.0924976308577351,0.33953884290166136,0.7164859343077165,0.8536853685368537
10,1.3344320401474414,0.5120789384144266,1.4044762878284578,0.4947351878044947,0.16215265178734475,0.12984420573975586,0.09512427995056258,0.3435916649746667,0.7147571900047147,0.8527424170988528
11,1.3302250233747879,0.5129673736342671,1.4038995483958383,0.49442087065849444,0.15828755604179884,0.12973623065227585,0.09500809354744034,0.3433627638485603,0.7155429828697155,0.8532138928178532
12,1.3264253511396744,0.514271672148501,1.4035298510877736,0.4937922363664938,0.15135854196334197,0.1301516191167941,0.09648593708864045,0.34543185459172987,0.716014458588716,0.8536853685368537
13,1.3230251980199241,0.5147820498279838,1.403525460971033,0.4953638220964954,0.1571893249938034,0.13215921779270592,0.10091042614777565,0.35209759845768007,0.7158573000157159,0.8538425271098539
14,1.3198890223818047,0.5157271936788779,1.4037814114278506,0.4961496149614962,0.15645769071771554,0.13186702558791621,0.0997651007836598,0.3507931936943893,0.714914348577715,0.8538425271098539
15,1.3172509312057337,0.5163131828664322,1.403651622936783,0.495992456388496,0.1571515527613312,0.13283758328532935,0.10228468150581627,0.35420646551055324,0.7133427628477134,0.8524280999528524
16,1.3144759109108477,0.5169558806850403,1.4042032269136573,0.4953638220964954,0.1546370011672868,0.13264462662051843,0.10210989140367045,0.35384955954081065,0.7171145685997171,0.8541568442558541
17,1.3121012872362636,0.5177876072738271,1.4040817128175014,0.4969354078264969,0.1566993329720169,0.1340542009207413,0.10482870363214952,0.3581569355521756,0.7168002514537168,0.8541568442558541
18,1.3097298256431806,0.5182412763222563,1.4037868573420942,0.4977212006914977,0.1603445356284342,0.1348735958064221,0.10646199347685514,0.3605993275088305,0.7161716171617162,0.8524280999528524
19,1.307788279222309,0.5184114022154171,1.4047571057964567,0.4970925663994971,0.158936735732919,0.13485870721563187,0.10662168687978267,0.3604352870041892,0.7155429828697155,0.8527424170988528
20,1.3056044861804443,0.5189973914029715,1.4055618826330936,0.4955209806694955,0.15402547672662015,0.13399084951715973,0.10530037189395829,0.3584027336736595,0.7142857142857143,0.8516423070878516
