epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,valid_macro_precision,valid_macro_recall,valid_macro_f1,valid_weighted_f1,valid_top2_accuracy,valid_top3_accuracy
1,1.3516772477226868,0.49013269819666555,1.0661283454186097,0.6182618261826183,0.24514439184575937,0.2488676868024977,0.23314585709726726,0.5492608514194809,0.7933364765047933,0.9162344805909163
2,0.9676784696747894,0.6881781407130165,0.9718190150573421,0.6826968411126827,0.36290681274887515,0.2516831629353175,0.20992725793928946,0.5607795051108814,0.8381266698098381,0.9294358007229294
3,0.9198944124534248,0.7002570791274432,0.9506222581631092,0.6856828539996856,0.265295483160214,0.25042184645438054,0.20478299139131673,0.5590005640743426,0.8492849284928493,0.933050447901933
4,0.9010059388683206,0.7018071150429095,0.9400047569853431,0.6861543297186862,0.2965678565812234,0.25041486976301963,0.20440958867722867,0.5589425043059808,0.8524280999528524,0.9347791922049348
5,0.8900583483858157,0.7024876186155533,0.9330928543351009,0.685997171145686,0.25487421383647796,0.25017879799720283,0.20392069324272716,0.5585776073106162,0.8517994656608519,0.9376080465189376
6,0.8824458930006659,0.7027522588938037,0.9293398423219615,0.685997171145686,0.25487421383647796,0.25017879799720283,0.20392069324272716,0.5585776073106162,0.8517994656608519,0.9394939493949395
7,0.8767420886563496,0.7030925106801255,0.9261066676235304,0.6863114882916863,0.27879169288860917,0.25065094152883644,0.20493291996052707,0.5594092256146235,0.8522709413798523,0.9385509979569385
8,0.8721838878966032,0.7037352084987335,0.9241359178869675,0.6866258054376866,0.29672989138989453,0.25112308506047004,0.2059213922148398,0.5601856685388985,0.8530567342448531,0.9393367908219393
9,0.8686837598031908,0.7038675286378587,0.9226789025602411,0.685997171145686,0.2609662939045519,0.25089398998601414,0.2058020087121553,0.5598762001105485,0.8521137828068521,0.937922363664938
10,0.8655429724249686,0.7043211976862879,0.921664813217569,0.6867829640106868,0.2780985207525492,0.25278954080390953,0.21005682022512318,0.5630713264751563,0.8522709413798523,0.9393367908219393
11,0.8629456431463416,0.704774866734717,0.9213094968906687,0.685997171145686,0.25839181940679773,0.2537547579412595,0.21299363691759632,0.5649683955023153,0.8521137828068521,0.9383938393839384
12,0.8606892396613135,0.7048693811198065,0.921012659755196,0.6856828539996856,0.25342711066142565,0.2539978063984372,0.21379902361736564,0.5655116173794991,0.8524280999528524,0.9388653151029389
13,0.8587732385684986,0.7056065933235038,0.9209414673979395,0.6853685368536854,0.2527636280024055,0.25441965285281776,0.21498198158117188,0.5662086120394878,0.851956624233852,0.939022473675939
14,0.8569956461602062,0.705247438660164,0.9214099189516847,0.6856828539996856,0.2586676739269188,0.25578578637046556,0.2179162635708911,0.5682702618628749,0.8514851485148515,0.9385509979569385
15,0.8552734474618242,0.7059468451098257,0.9209929398352782,0.6850542197076851,0.253379557603319,0.255199095301604,0.2169564070241271,0.5674357899695622,0.8505421970768505,0.9380795222379381
16,0.8539231560693644,0.7059657479868436,0.9213507623955755,0.6850542197076851,0.252566017699115,0.25609308528761815,0.2189853047799254,0.5689744531429015,0.8511708313688512,0.9372937293729373
17,0.8526166715106731,0.7064383199122907,0.9218432937387061,0.6848970611346848,0.2521415899298809,0.2571085995022212,0.22129843125952153,0.5706266628050967,0.8497564042118497,0.9366650950809366
18,0.851600690587185,0.7065895429284337,0.9226828986849404,0.6852113782806852,0.2532537464915798,0.2570443490422463,0.22099684474893103,0.5705203123627249,0.8497564042118497,0.9376080465189376
19,0.8505330460021358,0.7069865033458093,0.9228550943679336,0.6863114882916863,0.25923807102296803,0.2594120433917753,0.22548877214969945,0.5741185821337274,0.8503850385038504,0.9361936193619362
20,0.8494957734391864,0.7065895429284337,0.9228108145803583,0.685997171145686,0.2580199039898555,0.258582303865736,0.22390398962917454,0.5728593234970374,0.851013672795851,0.9371365707999372
21,0.8483648451847154,0.706854183206684,0.923159112434576,0.6856828539996856,0.2568494986863975,0.25846775632850805,0.2238340785722332,0.5727365335523159,0.8497564042118497,0.9363507779349364
