epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,valid_macro_precision,valid_macro_recall,valid_macro_f1,valid_weighted_f1,valid_top2_accuracy,valid_top3_accuracy
1,1.7273469432793531,0.2559638576991418,1.512000349001485,0.22442244224422442,0.2629298861012835,0.2710130165779195,0.22125582020757217,0.2305736551531658,0.4732044633034732,0.7340876944837341
2,1.4677690522151834,0.27753204037654533,1.4120382927469388,0.2710985384252711,0.2830169435239225,0.2946511118568132,0.25752945422217655,0.2840512608362627,0.5447116140185447,0.7953795379537953
3,1.3902558024576501,0.2947714642168538,1.378170929257832,0.2964010686782964,0.3002574395668969,0.3163651102478473,0.28021668011301265,0.30878999054265094,0.5775577557755776,0.818010372465818
4,1.3587835436800035,0.30978034856905223,1.3632593662619272,0.30284457017130284,0.3011003708919294,0.31822765657036217,0.2846217536421072,0.3146170725062943,0.6005029074336005,0.8318403268898319
5,1.3425673724644973,0.32357944879210615,1.3530763388991487,0.29734402011629735,0.3058623126789128,0.3251152752521745,0.2841978022491278,0.30887714359656143,0.5932736130755932,0.831997485462832
6,1.3319166890344774,0.3295527579297569,1.3484996464311299,0.29435800722929434,0.304225258808667,0.32210477813274396,0.2807046642241801,0.30071308793062934,0.5957881502435958,0.8308973754518308
7,1.3240234545059482,0.33267173263770744,1.3448525588129856,0.2997013987112997,0.3061305630908192,0.32905333276596527,0.2863958266552355,0.3099300938984137,0.597988370265598,0.8354549740688355
8,1.3180777024359276,0.34045971796907487,1.343438010779301,0.30064435014930063,0.30925937492131506,0.3329690329345667,0.2875461949199565,0.30838616621783993,0.5997171145685997,0.8395410969668395
9,1.3132677127686634,0.3472080450644588,1.341426062449033,0.2986012887002986,0.3094415765385115,0.3347029115730315,0.285665570020447,0.31209821316821923,0.5995599559955995,0.8357692912148358
10,1.3093349100993508,0.3476239083588522,1.3402818914631076,0.29812981298129815,0.30664109228017833,0.3277947668612695,0.2849311828500103,0.3105341641465976,0.611032531824611,0.8440986955838441
11,1.3057646975616963,0.35329477146421684,1.3414284591871144,0.29514380009429514,0.3129198531996449,0.33544134911600515,0.284128741115032,0.2966307332245403,0.5948451988055948,0.8315260097438315
12,1.3027327257646495,0.349741030584855,1.3398291509555755,0.3066163759233066,0.3116252633361025,0.3338586708452275,0.2910317589013967,0.3200927988446678,0.6154329718686155,0.8473990256168474
13,1.3002891710839206,0.3521795017201618,1.3407850383719278,0.305987741631306,0.3095392374347805,0.3311754109613112,0.2898825771489427,0.3179341218230409,0.6138613861386139,0.8469275498978469
14,1.2976187300733446,0.3549582246417905,1.341156956255108,0.308973754518309,0.3099648565123273,0.33051871755787504,0.2919654175953632,0.32209242345673633,0.6256482791136256,0.8514851485148515
15,1.2951544490294449,0.3583229367509735,1.3400980122861632,0.2948294829482948,0.30538125177748854,0.32707975324770827,0.28209628952103544,0.3082944336605785,0.6107182146786108,0.8415841584158416
16,1.2932131586937972,0.35580885410759516,1.3405950266329838,0.2935722143642936,0.3076329878987606,0.3329139527961625,0.28250689644217986,0.30585062792975953,0.6086751532296086,0.840955524123841
17,1.2912633879451254,0.3576424331783297,1.3427115474203632,0.29812981298129815,0.3085265740966449,0.3265813424144827,0.284366953333442,0.30851828241447654,0.6082036775106082,0.8385981455288386
18,1.2898120509758368,0.35735889002306154,1.3425109819029744,0.30567342448530566,0.3093874181310998,0.3309287902725295,0.2895270500739215,0.3194489746624935,0.6133899104196134,0.8426842684268426
19,1.288162523891375,0.3613473970738346,1.3424505479452316,0.29545811724029547,0.3116516717247845,0.32859371352931516,0.28295522469520157,0.3036115187336676,0.6036460788936037,0.834983498349835
20,1.2862773714640259,0.3599107784204756,1.3425393005821027,0.303944680182304,0.30927644686342337,0.3271931008421781,0.28799507645905564,0.31631092124011617,0.6232909005186232,0.8488134527738488
