epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,valid_macro_precision,valid_macro_recall,valid_macro_f1,valid_weighted_f1,valid_top2_accuracy,valid_top3_accuracy
1,2.0757388565599895,0.2499527428074553,1.69418895549975,0.37215150086437215,0.12997568821874475,0.1289746841978617,0.12335379035246732,0.33798540691158213,0.5976740531195976,0.7617476033317617
2,1.5569593043531218,0.4532531851347775,1.4985694907360925,0.4758761590444759,0.12010229537083993,0.1261958506879785,0.09505100913173553,0.339865060367617,0.6815967311016816,0.834983498349835
3,1.435698403243482,0.5016256474235379,1.448275025153561,0.49033474776049035,0.21972363042847923,0.12570562479323832,0.08598429270641844,0.3297130042381828,0.6946408926606946,0.8489706113468489
4,1.3955935444715932,0.507372122036974,1.430343691684082,0.49159201634449157,0.09626252258447267,0.12563944355883697,0.08499882531236763,0.3286432703955184,0.7006129184347006,0.851013672795851
5,1.377121450531384,0.5088843521984046,1.4225074095151231,0.49222065063649223,0.10574849408790066,0.1257376178091003,0.08482022923754905,0.32834890418849655,0.7042275656137043,0.8517994656608519
6,1.3664127903567618,0.5092624097387622,1.4178773071824726,0.49284928492849284,0.11295188050406266,0.12614313281315545,0.08563196373272036,0.32969053879952553,0.7046990413327047,0.8524280999528524
7,1.3590457582333142,0.5097349816642093,1.4163140776995573,0.49222065063649223,0.10070363094297899,0.1256146815075836,0.0844554138251789,0.32784710567164277,0.7061134684897061,0.851956624233852
8,1.353430273875294,0.5104532909908888,1.4151093121053062,0.49222065063649223,0.10847664271047228,0.1257376178091003,0.0847978333755893,0.3282517766086346,0.7068992613547069,0.8521137828068521
9,1.3487085419419376,0.510736834146157,1.4143910478088029,0.49237780920949237,0.10132348515829354,0.1258389965601141,0.08505578029815693,0.32883899561681657,0.7083136885117083,0.8521137828068521
10,1.344688862998212,0.5111337945635326,1.4137803607629227,0.4926921263554927,0.10913068445951489,0.1264720311174502,0.08672820868334152,0.33134371770836496,0.7090994813767091,0.8514851485148515
11,1.3411359786311285,0.5114929492268724,1.414068800725222,0.49284928492849284,0.10740251103385147,0.12681928247149743,0.08766635640461042,0.3328790129670387,0.7083136885117083,0.8516423070878516
12,1.3379989103993135,0.5113228233337114,1.413742644671054,0.4926921263554927,0.1051974050230488,0.12665643556972528,0.08730014967046881,0.33233285077064456,0.7086280056577087,0.8513279899418513
13,1.3351352063474986,0.5121356470454803,1.4140538249809413,0.4926921263554927,0.10692346758523229,0.12671790372048364,0.08747394416426542,0.33255982704111153,0.7084708470847084,0.8511708313688512
14,1.3325692071053334,0.5124002873237307,1.414477335250773,0.49284928492849284,0.10827814637092167,0.12694221877301415,0.08802269551737568,0.3334092297510998,0.7083136885117083,0.8516423070878516
15,1.330055194245201,0.5126460247249631,1.4145386563182234,0.49237780920949237,0.10396314441471943,0.1270683595752813,0.08868903364282918,0.33443770826630986,0.7098852742417099,0.8511708313688512
16,1.327882438993856,0.5126460247249631,1.4150692450256444,0.49363507779349364,0.11160814566033361,0.12751058067884144,0.0891862366443027,0.33537985753177946,0.71004243281471,0.8505421970768505
17,1.3258942530099387,0.5128350534951419,1.4155511813925887,0.4937922363664938,0.11261567567567568,0.12816517278668046,0.09089558367847245,0.33794036870601557,0.7106710671067107,0.8513279899418513
18,1.3238373879903944,0.5132320139125175,1.4161902315377177,0.49284928492849284,0.110360874906822,0.1279257091851479,0.09074859681034293,0.3374356426820148,0.7111425428257111,0.8503850385038504
19,1.3219651969221606,0.5137612944690182,1.416424136163303,0.4934779192204935,0.11137704495925008,0.12845416049071975,0.09183133172878792,0.3392597813555985,0.7097281156687097,0.8492849284928493
20,1.3201486268145732,0.5135155570677857,1.417649719431474,0.49316360207449317,0.15151633099055817,0.12863686902513696,0.09249388748755277,0.340147181288702,0.7108282256797108,0.8491277699198492
