team,name,AB,H,2B,3B,HR,TB,BB,HBP,SF
中日,川越誠司,37.0,7.0,1.0,0.0,0.0,8.0,4.0,2.0,0.0
中日,木下拓哉,112.0,27.0,3.0,0.0,2.0,36.0,8.0,0.0,0.0
中日,草加勝,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中日,近藤廉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中日,齋藤綱記,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中日,佐藤龍世,66.0,13.0,3.0,0.0,0.0,16.0,8.0,0.0,1.0
中日,清水達也,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中日,駿太,17.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
中日,祖父江大輔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中日,高橋周平,94.0,22.0,5.0,0.0,0.0,27.0,7.0,0.0,0.0
中日,髙橋宏斗,45.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
中日,田中幹也,315.0,85.0,13.0,1.0,1.0,103.0,24.0,2.0,2.0
中日,チェイビス,105.0,18.0,4.0,0.0,5.0,37.0,11.0,3.0,1.0
中日,辻本倫太郎,53.0,7.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0
中日,津田啓史,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中日,土田龍空,51.0,7.0,2.0,0.0,0.0,9.0,2.0,0.0,0.0
中日,中田翔,63.0,10.0,3.0,0.0,2.0,19.0,6.0,0.0,0.0
中日,仲地礼亜,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中日,根尾昂,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中日,橋本侑樹,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中日,濱将乃介,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
中日,樋口正修,22.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
中日,ブライト健太,139.0,36.0,10.0,2.0,3.0,59.0,13.0,3.0,0.0
中日,福敬登,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中日,福田幸之介,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中日,福永裕基,52.0,9.0,1.0,0.0,1.0,13.0,4.0,1.0,0.0
中日,藤嶋健人,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中日,ボスラー,452.0,118.0,33.0,2.0,13.0,194.0,30.0,6.0,5.0
中日,細川成也,360.0,92.0,22.0,1.0,20.0,176.0,61.0,4.0,3.0
中日,マラー,28.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0
中日,マルテ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中日,松木平優太,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中日,松葉貴大,33.0,5.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0
中日,松山晋也,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中日,三浦瑞樹,8.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
中日,味谷大誠,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
中日,村松開人,158.0,28.0,3.0,1.0,2.0,39.0,13.0,3.0,3.0
中日,メヒア,7.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
中日,森駿太,20.0,4.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0
中日,柳裕也,24.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
中日,山本泰寛,347.0,84.0,12.0,2.0,4.0,112.0,10.0,1.0,0.0
中日,吉田聖弥,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中日,ロドリゲス,29.0,6.0,1.0,0.0,0.0,7.0,4.0,0.0,0.0
中日,涌井秀章,15.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
ソフトバンク,秋広優人,53.0,11.0,2.0,0.0,1.0,16.0,5.0,1.0,0.0
ソフトバンク,有原航平,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,イヒネイツア,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,石塚綜一郎,55.0,13.0,4.0,0.0,0.0,17.0,1.0,4.0,0.0
ソフトバンク,伊藤優輔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,井上朋也,24.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ソフトバンク,今宮健太,161.0,41.0,8.0,1.0,2.0,57.0,12.0,2.0,1.0
ソフトバンク,岩井俊介,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,岩崎峻典,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,海野隆司,246.0,54.0,11.0,2.0,0.0,69.0,10.0,1.0,0.0
ソフトバンク,上沢直之,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,オスナ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,大江竜聖,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,大関友久,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,大津亮介,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,大野稼頭央,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,大山凌,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,尾形崇斗,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,緒方理貢,74.0,16.0,2.0,1.0,0.0,20.0,3.0,0.0,0.0
ソフトバンク,上茶谷大河,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,川口冬弥,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,川瀬晃,190.0,50.0,8.0,1.0,2.0,66.0,20.0,1.0,0.0
ソフトバンク,川村友斗,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ソフトバンク,木村光,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,栗原陵矢,285.0,76.0,12.0,2.0,8.0,116.0,40.0,2.0,4.0
ソフトバンク,近藤健介,256.0,77.0,17.0,1.0,10.0,126.0,47.0,2.0,2.0
ソフトバンク,笹川吉康,61.0,13.0,0.0,0.0,1.0,16.0,0.0,1.0,1.0
ソフトバンク,佐藤直樹,188.0,45.0,7.0,5.0,5.0,77.0,13.0,1.0,1.0
ソフトバンク,周東佑京,384.0,110.0,13.0,2.0,3.0,136.0,37.0,5.0,0.0
ソフトバンク,庄子雄大,17.0,4.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0
ソフトバンク,杉山一樹,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,ダウンズ,146.0,33.0,10.0,3.0,4.0,61.0,19.0,1.0,2.0
ソフトバンク,谷川原健太,72.0,19.0,7.0,0.0,3.0,35.0,6.0,1.0,0.0
ソフトバンク,津森宥紀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,中村晃,371.0,89.0,10.0,4.0,3.0,116.0,50.0,2.0,4.0
ソフトバンク,野村勇,376.0,102.0,16.0,0.0,12.0,154.0,25.0,5.0,2.0
ソフトバンク,東浜巨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,廣瀨隆太,85.0,19.0,2.0,0.0,1.0,24.0,7.0,0.0,1.0
ソフトバンク,藤井皓哉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,藤田悠太郎,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,ヘルナンデス,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,前田純,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ソフトバンク,前田悠伍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,牧原大成,418.0,127.0,17.0,6.0,5.0,171.0,7.0,3.0,4.0
ソフトバンク,正木智也,58.0,15.0,0.0,0.0,2.0,21.0,5.0,0.0,2.0
ソフトバンク,松本晴,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,松本裕樹,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,嶺井博希,143.0,32.0,3.0,0.0,4.0,47.0,4.0,4.0,2.0
ソフトバンク,宮﨑颯,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ソフトバンク,モイネロ,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ソフトバンク,柳田悠岐,73.0,21.0,3.0,0.0,4.0,36.0,5.0,0.0,0.0
ソフトバンク,柳町達,442.0,129.0,17.0,1.0,6.0,166.0,62.0,6.0,3.0
ソフトバンク,山川穂高,443.0,100.0,9.0,0.0,23.0,178.0,45.0,4.0,4.0
ソフトバンク,山本恵大,70.0,15.0,1.0,0.0,2.0,22.0,7.0,3.0,0.0
ソフトバンク,リチャード,22.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0
ソフトバンク,渡邉陸,45.0,10.0,2.0,0.0,0.0,12.0,5.0,1.0,0.0
日本ハム,淺間大基,92.0,17.0,2.0,0.0,2.0,25.0,14.0,0.0,0.0
日本ハム,有薗直輝,31.0,7.0,2.0,0.0,0.0,9.0,2.0,1.0,1.0
日本ハム,池田隆英,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,石井一成,332.0,86.0,17.0,3.0,6.0,127.0,23.0,0.0,1.0
日本ハム,五十幡亮汰,284.0,66.0,5.0,10.0,1.0,94.0,18.0,2.0,0.0
日本ハム,伊藤大海,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,今川優馬,53.0,13.0,3.0,0.0,2.0,22.0,4.0,0.0,0.0
日本ハム,上原健太,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,梅林優貴,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,加藤貴之,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,金村尚真,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,上川畑大悟,72.0,12.0,3.0,0.0,0.0,15.0,7.0,2.0,0.0
日本ハム,河野竜生,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,北山亘基,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,清宮幸太郎,525.0,143.0,25.0,1.0,12.0,206.0,46.0,1.0,5.0
日本ハム,畔柳亨丞,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,古林睿煬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,郡司裕也,364.0,108.0,15.0,0.0,10.0,153.0,45.0,6.0,5.0
日本ハム,ザバラ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,齋藤友貴哉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,阪口樂,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,柴田獅子,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,進藤勇也,26.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
日本ハム,杉浦稔大,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,孫易磊,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,達孝太,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,田中正義,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,玉井大翔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,田宮裕涼,245.0,62.0,6.0,1.0,5.0,85.0,18.0,1.0,3.0
日本ハム,中島卓也,21.0,7.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0
日本ハム,生田目翼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,奈良間大己,91.0,20.0,2.0,0.0,1.0,25.0,7.0,2.0,0.0
日本ハム,野村佑希,339.0,91.0,18.0,1.0,8.0,135.0,26.0,3.0,1.0
日本ハム,バーヘイゲン,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,福島蓮,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,福谷浩司,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,伏見寅威,158.0,38.0,5.0,0.0,2.0,49.0,10.0,2.0,0.0
日本ハム,細川凌平,16.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
日本ハム,細野晴希,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,堀瑞輝,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,マルティネス,69.0,12.0,3.0,0.0,1.0,18.0,2.0,1.0,1.0
日本ハム,松岡洸希,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,松本剛,160.0,30.0,4.0,1.0,0.0,36.0,17.0,4.0,0.0
日本ハム,万波中正,420.0,96.0,23.0,1.0,20.0,181.0,43.0,1.0,0.0
日本ハム,水谷瞬,296.0,82.0,16.0,3.0,12.0,140.0,18.0,3.0,3.0
日本ハム,水野達稀,295.0,73.0,10.0,7.0,7.0,118.0,21.0,10.0,2.0
日本ハム,宮崎一樹,6.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
日本ハム,宮西尚生,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,矢澤宏太,166.0,41.0,5.0,2.0,1.0,53.0,10.0,4.0,1.0
日本ハム,柳川大晟,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,山縣秀,185.0,43.0,7.0,0.0,3.0,59.0,1.0,2.0,2.0
日本ハム,山﨑福也,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
日本ハム,山本拓実,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日本ハム,吉田賢吾,106.0,23.0,6.0,1.0,4.0,43.0,5.0,1.0,0.0
日本ハム,レイエス,476.0,132.0,17.0,0.0,32.0,245.0,52.0,0.0,3.0
日本ハム,若林晃弘,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ロッテ,アセベド,11.0,2.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0
ロッテ,愛斗,15.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0
ロッテ,東妻勇輔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,池田来翔,227.0,54.0,11.0,0.0,5.0,80.0,11.0,4.0,3.0
ロッテ,石川柊太,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,石川慎吾,35.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0
ロッテ,石垣雅海,14.0,2.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0
ロッテ,一條力真,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,上田希由翔,166.0,35.0,11.0,0.0,3.0,55.0,15.0,1.0,1.0
ロッテ,植田将太,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ロッテ,岡大海,157.0,43.0,6.0,1.0,2.0,57.0,16.0,6.0,0.0
ロッテ,小川龍成,178.0,47.0,2.0,0.0,0.0,49.0,12.0,3.0,1.0
ロッテ,小島和哉,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,小野郁,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,角中勝也,42.0,7.0,0.0,0.0,1.0,10.0,8.0,0.0,1.0
ロッテ,唐川侑己,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,河村説人,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,菊地吏玖,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,木村優人,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,ゲレーロ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,サモンズ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,坂井遼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,坂本光士郎,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,佐藤都志也,198.0,41.0,8.0,0.0,4.0,61.0,18.0,4.0,1.0
ロッテ,澤田圭佑,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,澤村拓一,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,鈴木昭汰,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,ソト,330.0,76.0,14.0,0.0,13.0,129.0,32.0,3.0,2.0
ロッテ,高野脩汰,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,髙部瑛斗,357.0,102.0,15.0,7.0,2.0,137.0,14.0,3.0,5.0
ロッテ,立松由宇,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,田中晴也,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ロッテ,種市篤暉,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,田村龍弘,38.0,6.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0
ロッテ,茶谷健太,36.0,8.0,2.0,0.0,0.0,10.0,3.0,0.0,0.0
ロッテ,寺地隆成,414.0,106.0,16.0,0.0,5.0,137.0,19.0,7.0,2.0
ロッテ,友杉篤輝,278.0,64.0,11.0,2.0,1.0,82.0,15.0,3.0,2.0
ロッテ,中村奨吾,59.0,11.0,2.0,0.0,1.0,16.0,4.0,1.0,0.0
ロッテ,中村稔弥,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,中森俊介,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,西川史礁,417.0,117.0,27.0,3.0,3.0,159.0,16.0,8.0,3.0
ロッテ,西野勇士,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,西村天裕,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,早坂響,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,廣池康志郎,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,廣畑敦也,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,藤岡裕大,320.0,82.0,17.0,1.0,4.0,113.0,42.0,1.0,4.0
ロッテ,藤原恭大,409.0,111.0,12.0,6.0,4.0,147.0,33.0,6.0,0.0
ロッテ,二木康太,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,ボス,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ロッテ,ポランコ,139.0,28.0,3.0,0.0,5.0,46.0,14.0,0.0,1.0
ロッテ,益田直也,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,松川虎生,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ロッテ,美馬学,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,宮崎竜成,98.0,19.0,3.0,0.0,0.0,22.0,3.0,4.0,0.0
ロッテ,八木彬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,安田尚憲,317.0,77.0,15.0,0.0,0.0,92.0,25.0,4.0,4.0
ロッテ,山口航輝,106.0,27.0,2.0,0.0,7.0,50.0,5.0,0.0,1.0
ロッテ,山本大斗,385.0,79.0,18.0,0.0,11.0,130.0,24.0,6.0,1.0
ロッテ,横山陸人,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,吉川悠斗,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ロッテ,和田康士朗,8.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0
楽天,浅村栄斗,331.0,79.0,13.0,1.0,9.0,121.0,51.0,6.0,1.0
楽天,阿部寿樹,105.0,23.0,5.0,1.0,3.0,39.0,22.0,0.0,1.0
楽天,石原彪,32.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
楽天,伊藤裕季也,117.0,25.0,8.0,1.0,1.0,38.0,9.0,1.0,1.0
楽天,入江大樹,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
楽天,内星龍,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,江原雅裕,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,大内誠弥,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,太田光,188.0,33.0,7.0,2.0,1.0,47.0,23.0,5.0,1.0
楽天,岡島豪郎,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
楽天,小郷裕哉,173.0,30.0,7.0,2.0,2.0,47.0,16.0,1.0,2.0
楽天,加治屋蓮,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,辛島航,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,岸孝之,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,黒川史陽,301.0,90.0,8.0,1.0,4.0,112.0,35.0,2.0,3.0
楽天,ゴンザレス,201.0,46.0,5.0,1.0,4.0,65.0,4.0,2.0,1.0
楽天,古謝樹,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,小深田大翔,299.0,65.0,5.0,2.0,1.0,77.0,40.0,1.0,1.0
楽天,小孫竜二,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,小森航大郎,76.0,15.0,1.0,0.0,1.0,19.0,2.0,1.0,1.0
楽天,今野龍太,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,坂井陽翔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,柴田大地,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,島内宏明,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
楽天,荘司康誠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,鈴木翔天,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,鈴木大地,172.0,41.0,3.0,2.0,2.0,54.0,13.0,11.0,1.0
楽天,宋家豪,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,ターリー,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,泰勝利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,瀧中瞭太,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
楽天,辰己涼介,367.0,88.0,12.0,2.0,7.0,125.0,40.0,9.0,5.0
楽天,田中和基,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
楽天,田中貴也,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
楽天,津留﨑大成,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,中込陽翔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,中島大輔,462.0,123.0,11.0,5.0,6.0,162.0,17.0,2.0,2.0
楽天,西垣雅矢,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,西口直人,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,則本昂大,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,ハワード,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,早川隆久,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,林優樹,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,日當直喜,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,フランコ,317.0,75.0,9.0,0.0,7.0,105.0,24.0,1.0,5.0
楽天,藤井聖,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,藤平尚真,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,ボイト,243.0,73.0,9.0,0.0,13.0,121.0,27.0,6.0,0.0
楽天,堀内謙伍,168.0,43.0,3.0,1.0,3.0,57.0,17.0,0.0,1.0
楽天,松井友飛,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,松田啄磨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,宮森智志,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,武藤敦貴,108.0,22.0,3.0,2.0,0.0,29.0,14.0,2.0,2.0
楽天,宗山塁,430.0,112.0,19.0,3.0,3.0,146.0,20.0,1.0,9.0
楽天,村林一輝,513.0,144.0,14.0,0.0,3.0,167.0,28.0,3.0,3.0
楽天,ヤフーレ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,陽柏翔,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
楽天,吉野創士,13.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
楽天,吉納翼,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,渡辺翔太,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楽天,渡邊佳明,147.0,41.0,4.0,0.0,0.0,45.0,12.0,0.0,6.0
オリックス,東晃平,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,阿部翔太,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,井口和朋,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,石川亮,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,入山海斗,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,岩嵜翔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,エスピノーザ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,オリバレス,33.0,6.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0
オリックス,大里昂生,85.0,19.0,0.0,2.0,0.0,23.0,11.0,0.0,1.0
オリックス,大城滉二,68.0,17.0,0.0,0.0,0.0,17.0,6.0,1.0,0.0
オリックス,太田椋,448.0,127.0,10.0,0.0,10.0,167.0,33.0,5.0,4.0
