epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,valid_macro_precision,valid_macro_recall,valid_macro_f1,valid_weighted_f1,valid_top2_accuracy,valid_top3_accuracy
1,1.6763686583554207,0.23893236550603003,1.5110696528704683,0.25758290114725757,0.25607779313072565,0.2546454659808321,0.2300566601964688,0.2745935229970683,0.5542982869715543,0.8153386767248153
2,1.459477540027135,0.25679558428792865,1.4142007985318137,0.26858400125726856,0.27560429165759115,0.2800445631787607,0.2490705074712095,0.2857068065215436,0.5758290114725758,0.8275970454188276
3,1.3913776423907596,0.27758874900759894,1.3809061209098472,0.26858400125726856,0.28362216397058626,0.288861470365281,0.25519862419988676,0.2863942259232412,0.5772434386295773,0.8330975954738331
4,1.365080686202505,0.2938074174889418,1.3671326432122424,0.2732987584472733,0.2969229435723416,0.3099151422336766,0.2641953598843447,0.28328578574431085,0.5811724029545812,0.8374980355178375
5,1.3519636781169428,0.30823031265358586,1.3612889896000442,0.27722772277227725,0.30182305515130525,0.3162079988610806,0.2686535866073486,0.28789814777613515,0.5794436586515794,0.8371837183718371
6,1.3438466846512502,0.31628293826320364,1.3587132810178688,0.26999842841427,0.29839049757965896,0.31522585213248544,0.26364310565662713,0.2785668553528705,0.5720572057205721,0.8374980355178375
7,1.3384360054536089,0.3179463914407773,1.3567140254887435,0.2865000785792865,0.2982411621917722,0.31511201574730185,0.2738595891769816,0.30075990258796337,0.5939022473675939,0.8461417570328461
8,1.334099854969049,0.32622585157460965,1.3554211257108442,0.2794279427942794,0.29865846924647743,0.31299336140572187,0.2691592666709584,0.29075243201491624,0.5818010372465818,0.8393839383938394
9,1.3302360709540708,0.3275112472118256,1.354860581318275,0.2802137356592802,0.3016166883213709,0.31990334136086096,0.2718832014193279,0.29116434959919313,0.5758290114725758,0.8389124626748389
10,1.3275230810424203,0.3311784053532948,1.3550678168979808,0.2740845513122741,0.2971544087435816,0.3148284765299281,0.26588274870021333,0.28008705134025647,0.573000157158573,0.8412698412698413
11,1.3247451548368863,0.32834297380061245,1.3552292834170563,0.2876001885902876,0.29904101892692214,0.31696883862469655,0.27530173823560417,0.2990738789570461,0.5913877101995914,0.8448844884488449
12,1.3221365047048286,0.33055461041170464,1.358872721035226,0.28822882288228824,0.29628705446064374,0.31190127709675425,0.2734278483164031,0.2951996055279321,0.5990884802765991,0.8473990256168474
13,1.3200860445650218,0.3350723980189785,1.3550878575663887,0.2912148357692912,0.3000301337521484,0.32072806666195525,0.2782814843843617,0.3049627936940086,0.5924878202105925,0.8442558541568442
14,1.318167210760957,0.33524252391213943,1.355977997434377,0.29372937293729373,0.30062368498221015,0.31898000543824656,0.27974971369889884,0.3066542330321035,0.6003457488606003,0.8447273298758448
15,1.316264541071352,0.33775660655551776,1.3566065424552376,0.2835140656922835,0.29906653256177845,0.31616153087108534,0.2724595501503455,0.2921978125723576,0.5868301115825868,0.8392267798208393
16,1.3144580492301454,0.3370572001058561,1.3576169746693587,0.29168631148829166,0.2992114276980188,0.3179847002137317,0.2781020753953175,0.3028359569744409,0.6005029074336005,0.8437843784378438
17,1.3128570885447526,0.3401572719367888,1.3591456254398262,0.2968725443972969,0.30141735329341657,0.317862396275347,0.28082311385271863,0.31056112065077,0.6016030174446017,0.8462989156058462
