epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,valid_macro_precision,valid_macro_recall,valid_macro_f1,valid_weighted_f1,valid_top2_accuracy,valid_top3_accuracy
1,2.139394043560114,0.2477222033193452,1.6662535384149835,0.399025616847399,0.16592567611307235,0.13331654507251173,0.1287200085639668,0.34953914641314454,0.63004871915763,0.7831211692597831
2,1.541852557110672,0.4591697856413746,1.4864190500636492,0.4746188904604746,0.14830223880597015,0.12629252227164528,0.09554183782535665,0.3388556774434836,0.6938550997956938,0.8411126826968411
3,1.4261207720817932,0.501757967562663,1.4451992818062624,0.4897061134684897,0.1853332436933967,0.12602134094671874,0.08718290336510488,0.3309826761973347,0.6998271255696998,0.8477133427628477
4,1.3916645986380989,0.5077879853313675,1.4308766733826321,0.49017758918749016,0.09124860819002846,0.12534171630729649,0.0849911491994899,0.3282073606130455,0.7017130284457017,0.8492849284928493
5,1.3752842051812253,0.5086764205512079,1.4243727802911794,0.4912776991984913,0.09883340914068159,0.12562109050908446,0.08508856151423733,0.3285303115355541,0.7035989313217036,0.8499135627848499
6,1.3653039412121526,0.5091867982306907,1.4201193553142797,0.49159201634449157,0.09913868208458736,0.12576237986035368,0.08532093133029679,0.32899536605067226,0.7031274556027032,0.8499135627848499
7,1.3580059248631962,0.5099996219424596,1.4183384714759073,0.4919063334904919,0.10215135306030027,0.12565779660858947,0.08477920620463783,0.3282007192346656,0.7076850542197077,0.8497564042118497
8,1.3520650312015499,0.5106423197610677,1.416156123067792,0.49174917491749176,0.09658276787123245,0.12531054525454224,0.08381796359671531,0.326734142789452,0.7048561999057048,0.8492849284928493
9,1.3470748004235147,0.5111337945635326,1.415347960447527,0.49253496778249256,0.11106812996761849,0.12612477976340297,0.08577359023715934,0.32980398609188133,0.7057991513437057,0.8491277699198492
10,1.3429378990027176,0.511228308948622,1.4151653340641066,0.49284928492849284,0.11217859841790281,0.12645047356694727,0.08655409829445648,0.33107512248556176,0.7075278956467075,0.8491277699198492
11,1.3391778430868053,0.5117575895051227,1.4146177237576778,0.49174917491749176,0.10403002874606389,0.1261096312144009,0.08624940730203888,0.3303901586830808,0.7111425428257111,0.8497564042118497
12,1.3357790058436392,0.5117953952591584,1.4147324923091615,0.49222065063649223,0.1040336370520556,0.1263522993166839,0.08668691697970775,0.3312359752455799,0.7105139085337105,0.8500707213578501
13,1.332856365942215,0.5121167441684624,1.4146822893486521,0.49222065063649223,0.10687366389286408,0.12659817191971734,0.08740309108086157,0.3322808242346104,0.7106710671067107,0.8497564042118497
14,1.3300014234464392,0.5128161506181241,1.4147352996944875,0.49300644350149303,0.11048542215023284,0.12704359752402794,0.08820023862053984,0.33364263392104443,0.7122426528367123,0.8494420870658494
15,1.3274758758943683,0.5128539563721598,1.4146347754259783,0.4934779192204935,0.11492856574339383,0.12740920192782765,0.08895725945590588,0.3348364408973509,0.7112997013987113,0.8505421970768505
16,1.3250408314661666,0.5130051793883029,1.4154264661251477,0.49363507779349364,0.11272488894487442,0.12751058067884144,0.08916118090924995,0.3352572142456439,0.7128712871287128,0.8484991356278485
17,1.322885733268909,0.5130051793883029,1.4148962823321343,0.49284928492849284,0.11079059196060617,0.12749543212983938,0.08957155020373411,0.3356577834654214,0.7111425428257111,0.8494420870658494
18,1.3207852347965867,0.5132320139125175,1.4158504202589568,0.49284928492849284,0.1091909152401431,0.12755690028059774,0.08975264327574883,0.33600070241051716,0.7108282256797108,0.8500707213578501
19,1.3188302887621315,0.5137423915920003,1.4162678261438706,0.4934779192204935,0.11169857540253589,0.1280853515861696,0.09084743708754044,0.337780474274875,0.7119283356907119,0.848027659908848
