epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,valid_macro_precision,valid_macro_recall,valid_macro_f1,valid_weighted_f1,valid_top2_accuracy,valid_top3_accuracy
1,1.9283810493774907,0.1831121696722241,1.751839006226261,0.15904447587615905,0.19897590124618053,0.20054573249924332,0.1554110759056953,0.16014220147620287,0.35674996071035675,0.5706427785635706
2,1.7040456832007314,0.19424596423575669,1.65171446748524,0.16045890303316046,0.21529872277475465,0.21440893345472056,0.15999322806015323,0.16335280125014012,0.37702341662737704,0.6086751532296086
3,1.6288982070843028,0.20762920116441722,1.6157095856998545,0.17271727172717272,0.225252462425183,0.2296378868675714,0.17235705457677025,0.17041546917190004,0.40625491120540624,0.65000785792865
4,1.5941823345335537,0.22691013572265697,1.5990049833212,0.1918906176331919,0.23620058362712415,0.24671801017305467,0.1889752544124126,0.192405627780037,0.4387867358164388,0.6841112682696842
5,1.574250127046862,0.23634267135458017,1.5902902757373973,0.21436429357221437,0.24652516441528066,0.2560547149347045,0.205559462035674,0.22350981058261882,0.471004243281471,0.7057991513437057
6,1.5606612005034024,0.2595743072095573,1.5830366678738508,0.20524909633820526,0.2518066732602494,0.26035093251191993,0.2013406009904628,0.21097686706222507,0.45324532453245325,0.6886688668866887
7,1.550848093741666,0.2598200446107898,1.5799006639402955,0.22206506364922207,0.25066007858411227,0.2616922466747143,0.21180326681642211,0.2333806280643531,0.4779192204934779,0.7065849442087065
8,1.54335489636229,0.2698952780613209,1.5789606209054563,0.2274084551312274,0.25108993483558467,0.26376538074418804,0.21522368441367096,0.23914605636551697,0.482005343391482,0.7123998114097124
9,1.5368867109846804,0.2752069865033458,1.5771092003140832,0.2256797108282257,0.25386055066659313,0.26308451616582956,0.214207422600221,0.23843396621998394,0.4776049033474776,0.7067421027817068
10,1.5313945559940465,0.27980038561869114,1.5768876322106746,0.2333804809052334,0.2561909670647028,0.265449418715651,0.21923719029756944,0.24792722617289187,0.4897061134684897,0.7193147886217193
11,1.5266117336556149,0.2851688026917697,1.5758331615970174,0.22253653936822254,0.24957842075433417,0.2607843922454622,0.2115462392353728,0.23287963474907053,0.4794908062234795,0.7081565299387081
12,1.5223632031210672,0.2845828135042153,1.5765359483761137,0.2307087851642307,0.2519764404612369,0.26201484647484036,0.2165817388134355,0.24283174392709378,0.49237780920949237,0.714914348577715
13,1.5188352533163931,0.2889304752183282,1.5768334705200506,0.23196605374823195,0.24933765450831355,0.25873885245618594,0.2157637405787452,0.24771452880758713,0.49567813924249565,0.7185289957567186
14,1.5149742087715403,0.29021587085554423,1.5771329640293017,0.23243752946723245,0.2517153542766555,0.2616477749440101,0.21710590590300366,0.2471856309046933,0.49033474776049035,0.7141285557127142
15,1.5121221067612394,0.29339155419454843,1.5762107368911678,0.22395096652522395,0.24949044497031442,0.25854876709062935,0.21188646610229242,0.23966408036083886,0.48530567342448533,0.7112997013987113
16,1.509020011959795,0.2940342520131564,1.5785585403929487,0.23573785950023574,0.2500757688240499,0.2617493651958835,0.218726413135839,0.24930395979124637,0.49567813924249565,0.7208863743517209
17,1.5061202959177702,0.2987977770216627,1.5790752349513593,0.2267798208392268,0.24721909590656405,0.259055983660351,0.21350713267847904,0.24078228674751334,0.4834197705484834,0.7136570799937136
18,1.5037371415388137,0.29446901818456767,1.5796710140165922,0.2222222222222222,0.24571285940325643,0.2580755883954744,0.21011100509886232,0.23310628817783174,0.4837340876944837,0.7075278956467075
19,1.5016292863286766,0.29713432384408905,1.5805758831168653,0.22835140656922834,0.24721365922886357,0.2583444305046814,0.21449727371096183,0.24517148257245425,0.48813452773848814,0.7142857142857143
