epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,valid_macro_precision,valid_macro_recall,valid_macro_f1,valid_weighted_f1,valid_top2_accuracy,valid_top3_accuracy
1,1.523337811487374,0.3502325053873199,1.3124725837930837,0.4548169102624548,0.25513354672406396,0.2564523601486316,0.2190998892017897,0.35920508396143913,0.68002514537168,0.875058934464875
2,1.2571691464559374,0.48272277040565575,1.2337747968144337,0.48514851485148514,0.294518559004738,0.2524641020902446,0.18319808958553693,0.3388655918350956,0.7216721672167217,0.901933050447902
3,1.2016651155926015,0.5024195682582889,1.211494187410946,0.4912776991984913,0.25756676704908266,0.2514789202066482,0.1714657827988221,0.3300796381429268,0.7358164387867359,0.9107339305359108
4,1.1818106600406386,0.5071074817587237,1.2021347889262477,0.49222065063649223,0.2502314948087589,0.25193510507206907,0.17115200340457126,0.32956688597691086,0.7413169888417414,0.9124626748389124
5,1.1717441746167419,0.5084495860269933,1.1981411948811795,0.4926921263554927,0.27064211768159135,0.25192869607056817,0.17046969993805175,0.3291247142897924,0.7443030017287443,0.9132484677039132
6,1.1655114141692602,0.5093569241238517,1.1959102393957723,0.49222065063649223,0.2717312614764743,0.25178029301835386,0.17070871563955087,0.3292731380859532,0.7444601603017444,0.9127769919849128
7,1.1613236090568264,0.5101886507126384,1.1945852642443013,0.4926921263554927,0.3518022342945614,0.2532809953872521,0.17444828768451873,0.33201381704030025,0.7441458431557442,0.9134056262769134
8,1.1582023429129689,0.5108313485312465,1.1934502091813197,0.49159201634449157,0.25570208960890395,0.2524444986284442,0.17352798090705782,0.3311993418709045,0.7454031117397454,0.9135627848499136
9,1.1553736954193963,0.5113039204566935,1.1930870300715926,0.49222065063649223,0.262673284490451,0.25396127069345636,0.17730363638078428,0.3343581973607379,0.746031746031746,0.9127769919849128
10,1.1534690143147073,0.5119088125212657,1.1929538850605947,0.49064906490649063,0.26313373892624614,0.2541146733482831,0.1795930874264082,0.3354963756683496,0.7458745874587459,0.9126198334119127
11,1.1514450624117007,0.5128161506181241,1.1931974718860348,0.49174917491749176,0.26679599049282454,0.25458236120254085,0.17953922929102126,0.33574860204098944,0.746031746031746,0.9123055162659123
12,1.149539282567911,0.5131185966504102,1.1944855328683825,0.48892032060348894,0.25683510867676707,0.2525536404234061,0.17772922090723883,0.334181772002192,0.7441458431557442,0.9126198334119127
13,1.148217886293107,0.5132698196665533,1.193292691931304,0.49064906490649063,0.26240397799431314,0.2537139886915345,0.17856839352378423,0.3349839511546963,0.7455602703127455,0.9134056262769134
14,1.146748054960915,0.5136856829609466,1.1938253715318197,0.49143485777149143,0.2783946649347734,0.25589338771244263,0.18381752871237933,0.3391187762801197,0.7457174288857458,0.9130913091309131
15,1.1454226504985265,0.5144417980416619,1.194212552812814,0.49096338205249096,0.28401884679256945,0.2570562748101596,0.18825284526419175,0.34298754495137496,0.7458745874587459,0.9126198334119127
16,1.1442476203592957,0.5143472836565726,1.1944058651109546,0.4904919063334905,0.25864175776903636,0.25529152420786083,0.1833505366707002,0.3387717640813723,0.7455602703127455,0.9123055162659123
17,1.1431369513159442,0.514914369967109,1.1953263522393482,0.49033474776049035,0.268312348012272,0.25573075725833816,0.18488572444355655,0.34001510168264115,0.7452459531667452,0.9121483576929121
18,1.1422768303642317,0.5155759706627349,1.1953499994618177,0.49017758918749016,0.28310584259313487,0.25705785346435395,0.1889583710381672,0.34312190420760624,0.7454031117397454,0.9127769919849128
