season_id,day_id,team_id,opponent_team_id,stadium_id,home_away,starter_hand,starter_name,team_avg_runs_7d,opp_avg_runs_7d,opp_starter_era,target_runs,
2025,2025/7/6,ＤｅＮＡ,阪神,横浜,Home,L,伊藤将,2.67,3.67,0.39,1,
2025,2025/7/6,ヤクルト,中日,バンテリンドーム,Away,L,松葉,2.5,2.83,1.63,5,
2025,2025/7/6,中日,ヤクルト,バンテリンドーム,Home,R,アビラ,2.83,2.5,4.54,4,
2025,2025/7/6,楽天,日本ハム,エスコンフィールド,Away,R,達,3,3.83,0.64,6,
2025,2025/7/6,日本ハム,楽天,エスコンフィールド,Home,L,藤井聖,3.83,3,2.4,8,
2025,2025/7/6,ロッテ,オリックス,京セラドーム大阪,Away,R,九里,4.2,4.2,2.38,1,
2025,2025/7/6,オリックス,ロッテ,京セラドーム大阪,Home,L,小島,4.2,4.2,3.55,4,
2025,2025/7/6,西武,ソフトバンク,みずほペイペイドーム,Away,R,東浜,1.4,2.17,2.66,1,
2025,2025/7/6,ソフトバンク,西武,みずほペイペイドーム,Home,L,隅田,2.17,1.4,1.52,3,
2025,2025/7/8,中日,巨人,ヤマリョー山形,Away,R,西舘,3.33,1,3.69,4,
2025,2025/7/8,巨人,中日,ヤマリョー山形,Home,L,金丸,1,3.33,2.65,5,
2025,2025/7/8,ＤｅＮＡ,ヤクルト,神宮,Away,R,吉村,2.83,3.33,3,4,
2025,2025/7/8,ヤクルト,ＤｅＮＡ,神宮,Home,L,東,3.33,2.83,2.35,0,
2025,2025/7/8,阪神,広島,マツダスタジアム,Away,L,床田,3.5,1.17,1.95,6,
2025,2025/7/8,広島,阪神,マツダスタジアム,Home,R,才木,1.17,3.5,1.49,1,
2025,2025/7/8,楽天,西武,ベルーナドーム,Away,L,渡辺,3.4,1.4,2.09,7,
2025,2025/7/8,西武,楽天,ベルーナドーム,Home,R,ヤフーレ,1.4,3.4,3.47,2,
2025,2025/7/8,日本ハム,ロッテ,ＺＯＺＯマリン,Away,R,ボス,4.83,4.2,3.09,5,
2025,2025/7/8,ロッテ,日本ハム,ＺＯＺＯマリン,Home,R,北山,4.2,4.83,1.15,4,
2025,2025/7/8,ソフトバンク,オリックス,京セラドーム大阪,Away,R,エスピノーザ,2.33,4.6,2.8,9,
2025,2025/7/8,オリックス,ソフトバンク,京セラドーム大阪,Home,R,有原,4.6,2.33,3.1,1,
2025,2025/7/9,中日,巨人,福島,Away,L,井上,3.67,1.67,3.07,3,
2025,2025/7/9,巨人,中日,福島,Home,R,高橋宏,1.67,3.67,3.49,2,
2025,2025/7/9,ＤｅＮＡ,ヤクルト,神宮,Away,R,奥川,3,3,5.35,4,
2025,2025/7/9,ヤクルト,ＤｅＮＡ,神宮,Home,R,バウアー,3,3,4.13,4,
2025,2025/7/9,阪神,広島,マツダスタジアム,Away,R,大瀬良,4.17,1,2.85,3,
2025,2025/7/9,広島,阪神,マツダスタジアム,Home,L,大竹,1,4.17,2.06,1,
2025,2025/7/9,楽天,西武,ベルーナドーム,Away,L,菅井,3.6,1.8,2.63,2,
2025,2025/7/9,西武,楽天,ベルーナドーム,Home,R,今野,1.8,3.6,2.79,0,
2025,2025/7/9,日本ハム,ロッテ,ＺＯＺＯマリン,Away,R,石川柊,5.67,5,3.12,13,
2025,2025/7/9,ロッテ,日本ハム,ＺＯＺＯマリン,Home,L,山崎,5,5.67,1.81,1,
2025,2025/7/9,ソフトバンク,オリックス,京セラドーム大阪,Away,L,宮城,3.67,4.2,2.19,1,
2025,2025/7/9,オリックス,ソフトバンク,京セラドーム大阪,Home,L,大関,4.2,3.67,1.98,0,
2025,2025/7/10,阪神,広島,マツダスタジアム,Away,L,森,4.5,0.83,3.17,6,
2025,2025/7/10,広島,阪神,マツダスタジアム,Home,L,伊原,0.83,4.5,1.26,3,
2025,2025/7/10,楽天,西武,ベルーナドーム,Away,R,高橋,3.4,1.4,2.54,1,
2025,2025/7/10,西武,楽天,ベルーナドーム,Home,R,岸,1.4,3.4,4.06,5,
2025,2025/7/10,ソフトバンク,オリックス,京セラドーム大阪,Away,R,東,3.5,3,2.2,0,
2025,2025/7/10,オリックス,ソフトバンク,京セラドーム大阪,Home,L,松本晴,3,3.5,1.71,4,
2025,2025/7/11,巨人,ＤｅＮＡ,横浜,Away,L,ケイ,2,2,1.66,2,
2025,2025/7/11,ＤｅＮＡ,巨人,横浜,Home,R,山崎,2,2,1.77,1,
2025,2025/7/11,広島,中日,バンテリンドーム,Away,L,マラー,1.33,3.4,4.53,1,
2025,2025/7/11,中日,広島,バンテリンドーム,Home,R,森下,3.4,1.33,2.23,2,
2025,2025/7/11,ヤクルト,阪神,甲子園,Away,R,村上,3.2,5,1.76,6,
2025,2025/7/11,阪神,ヤクルト,甲子園,Home,R,ランバート,5,3.2,3.04,3,
2025,2025/7/11,オリックス,日本ハム,エスコンフィールド,Away,R,伊藤,3.17,9,2.44,6,
2025,2025/7/11,日本ハム,オリックス,エスコンフィールド,Home,L,曽谷,9,3.17,3.33,0,
2025,2025/7/11,ソフトバンク,楽天,楽天モバイルパーク,Away,L,古謝,2.83,3,4.35,0,
2025,2025/7/11,楽天,ソフトバンク,楽天モバイルパーク,Home,L,モイネロ,3,2.83,1.27,3,
2025,2025/7/11,西武,ロッテ,ＺＯＺＯマリン,Away,R,田中晴,2,4,2.53,2,
2025,2025/7/11,ロッテ,西武,ＺＯＺＯマリン,Home,L,武内,4,2,2.79,2,
2025,2025/7/12,巨人,ＤｅＮＡ,横浜,Away,R,大貫,2.2,2,3.11,3,
2025,2025/7/12,ＤｅＮＡ,巨人,横浜,Home,L,グリフィン,2,2.2,0.82,0,
2025,2025/7/12,広島,中日,バンテリンドーム,Away,L,大野,1.5,3.4,2.44,1,
2025,2025/7/12,中日,広島,バンテリンドーム,Home,L,玉村,3.4,1.5,3.15,7,
2025,2025/7/12,ヤクルト,阪神,甲子園,Away,R,デュプランティエ,4.2,4.33,1.31,2,
2025,2025/7/12,阪神,ヤクルト,甲子園,Home,L,石川雅,4.33,4.2,7.71,5,
2025,2025/7/12,オリックス,日本ハム,エスコンフィールド,Away,L,加藤貴,2.83,7.6,2.51,3,
2025,2025/7/12,日本ハム,オリックス,エスコンフィールド,Home,R,九里,7.6,2.83,2.3,7,
2025,2025/7/12,ソフトバンク,楽天,楽天モバイルパーク,Away,R,滝中,2.83,3.33,3.61,0,
2025,2025/7/12,楽天,ソフトバンク,楽天モバイルパーク,Home,R,上沢,3.33,2.83,3.4,7,
2025,2025/7/12,西武,ロッテ,ＺＯＺＯマリン,Away,R,種市,2.17,3.2,3.75,5,
2025,2025/7/12,ロッテ,西武,ＺＯＺＯマリン,Home,R,与座,3.2,2.17,3.1,1,
2025,2025/7/13,巨人,ＤｅＮＡ,横浜,Away,R,ジャクソン,2.8,2,1.83,3,
2025,2025/7/13,ＤｅＮＡ,巨人,横浜,Home,R,赤星,2,2.8,1.91,4,
2025,2025/7/13,広島,中日,バンテリンドーム,Away,L,松葉,1.67,4,1.99,2,
2025,2025/7/13,中日,広島,バンテリンドーム,Home,L,佐藤柳,4,1.67,0.82,3,
2025,2025/7/13,ヤクルト,阪神,甲子園,Away,L,伊藤将,3.4,4.67,0.59,1,
2025,2025/7/13,阪神,ヤクルト,甲子園,Home,R,アビラ,4.67,3.4,4.89,2,
2025,2025/7/13,オリックス,日本ハム,エスコンフィールド,Away,R,福島,3,6.6,0,0,
2025,2025/7/13,日本ハム,オリックス,エスコンフィールド,Home,R,寺西,6.6,3,1.12,4,
2025,2025/7/13,ソフトバンク,楽天,楽天モバイルパーク,Away,R,内,2.17,4.33,2.4,5,
2025,2025/7/13,楽天,ソフトバンク,楽天モバイルパーク,Home,L,前田悠,4.33,2.17,0,3,
2025,2025/7/13,西武,ロッテ,ＺＯＺＯマリン,Away,L,小島,2.5,1.8,3.57,1,
2025,2025/7/13,ロッテ,西武,ＺＯＺＯマリン,Home,R,上田,1.8,2.5,6.89,5,
2025,2025/7/14,日本ハム,西武,東京ドーム,Away,L,隅田,5.8,2.5,1.69,2,
2025,2025/7/14,西武,日本ハム,東京ドーム,Home,R,達,2.5,5.8,1.14,1,
2025,2025/7/15,中日,阪神,甲子園,Away,L,高橋,3.8,4.17,2.42,3,
2025,2025/7/15,阪神,中日,甲子園,Home,R,柳,4.17,3.8,0.72,2,
2025,2025/7/15,ＤｅＮＡ,広島,マツダスタジアム,Away,L,床田,2.6,1.5,2.14,1,
2025,2025/7/15,広島,ＤｅＮＡ,マツダスタジアム,Home,L,東,1.5,2.6,2.11,0,
2025,2025/7/15,楽天,オリックス,京セラドーム大阪,Away,R,エスピノーザ,3.83,2.33,3.63,7,
2025,2025/7/15,オリックス,楽天,京セラドーム大阪,Home,R,ヤフーレ,2.33,3.83,3.12,6,
2025,2025/7/15,ロッテ,ソフトバンク,みずほペイペイドーム,Away,R,有原,2.6,2.5,2.97,2,
2025,2025/7/15,ソフトバンク,ロッテ,みずほペイペイドーム,Home,R,ボス,2.5,2.6,3.33,10,
2025,2025/7/16,中日,阪神,甲子園,Away,R,才木,3.6,3.5,1.46,6,
2025,2025/7/16,阪神,中日,甲子園,Home,R,高橋宏,3.5,3.6,3.4,0,
2025,2025/7/16,ＤｅＮＡ,広島,マツダスタジアム,Away,R,大瀬良,2,1.33,2.95,3,
2025,2025/7/16,広島,ＤｅＮＡ,マツダスタジアム,Home,R,バウアー,1.33,2,4.06,4,
2025,2025/7/16,日本ハム,西武,ベルーナドーム,Away,R,渡辺,5.2,2.33,2.16,10,
2025,2025/7/16,西武,日本ハム,ベルーナドーム,Home,R,北山,2.33,5.2,1.39,1,
2025,2025/7/16,楽天,オリックス,京セラドーム大阪,Away,L,田嶋,3.83,3.17,3.77,0,
2025,2025/7/16,オリックス,楽天,京セラドーム大阪,Home,L,藤井聖,3.17,3.83,3.18,1,
2025,2025/7/16,ロッテ,ソフトバンク,みずほペイペイドーム,Away,L,大関,2.2,2.67,1.83,0,
2025,2025/7/16,ソフトバンク,ロッテ,みずほペイペイドーム,Home,L,サモンズ,2.67,2.2,2.73,6,
2025,2025/7/17,巨人,ヤクルト,神宮,Away,R,吉村,2.67,3,3.18,2,
2025,2025/7/17,ヤクルト,巨人,神宮,Home,R,西舘,3,2.67,3.68,3,
2025,2025/7/17,ＤｅＮＡ,広島,マツダスタジアム,Away,L,森,1.8,1.83,3.04,1,
2025,2025/7/17,広島,ＤｅＮＡ,マツダスタジアム,Home,L,ケイ,1.83,1.8,1.62,1,
2025,2025/7/17,日本ハム,西武,ベルーナドーム,Away,R,高橋,4.6,2.5,2.38,3,
2025,2025/7/17,西武,日本ハム,ベルーナドーム,Home,L,山崎,2.5,4.6,1.75,4,
2025,2025/7/17,ロッテ,ソフトバンク,北九州,Away,L,松本晴,2,3.5,2.22,2,
2025,2025/7/17,ソフトバンク,ロッテ,北九州,Home,R,木村,3.5,2,2.97,2,
2025,2025/7/18,オリックス,ロッテ,ＺＯＺＯマリン,Away,R,田中晴,3.2,2,2.43,8,
2025,2025/7/18,ロッテ,オリックス,ＺＯＺＯマリン,Home,L,宮城,2,3.2,2.07,3,
2025,2025/7/19,阪神,巨人,東京ドーム,Away,R,山崎,2.25,2.67,1.74,4,
2025,2025/7/19,巨人,阪神,東京ドーム,Home,R,村上,2.67,2.25,2.22,0,
2025,2025/7/19,広島,ヤクルト,神宮,Away,R,奥川,1.6,2,5.36,1,
2025,2025/7/19,ヤクルト,広島,神宮,Home,R,森下,2,1.6,2.25,3,
2025,2025/7/19,ＤｅＮＡ,中日,バンテリンドーム,Away,L,マラー,1.8,4.75,4.15,2,
2025,2025/7/19,中日,ＤｅＮＡ,バンテリンドーム,Home,R,ジャクソン,4.75,1.8,2,7,
2025,2025/7/19,日本ハム,楽天,楽天モバイルパーク,Away,L,古謝,5.2,4.25,3.86,5,
2025,2025/7/19,楽天,日本ハム,楽天モバイルパーク,Home,R,伊藤,4.25,5.2,2.79,2,
2025,2025/7/19,ソフトバンク,西武,ベルーナドーム,Away,R,今井,4.6,2.4,1.52,4,
2025,2025/7/19,西武,ソフトバンク,ベルーナドーム,Home,L,モイネロ,2.4,4.6,1.38,0,
2025,2025/7/19,オリックス,ロッテ,ＺＯＺＯマリン,Away,R,種市,3.6,2.17,3.97,0,
2025,2025/7/19,ロッテ,オリックス,ＺＯＺＯマリン,Home,R,九里,2.17,3.6,2.39,8,
2025,2025/7/20,阪神,巨人,東京ドーム,Away,R,赤星,2,1.67,2.13,2,
2025,2025/7/20,巨人,阪神,東京ドーム,Home,R,デュプランティエ,1.67,2,1.42,1,
2025,2025/7/20,広島,ヤクルト,神宮,Away,R,中村優,1.6,2.33,0.9,7,
2025,2025/7/20,ヤクルト,広島,神宮,Home,L,玉村,2.33,1.6,3.57,8,
2025,2025/7/20,ＤｅＮＡ,中日,バンテリンドーム,Away,L,大野,2.2,4.75,2.24,5,
2025,2025/7/20,中日,ＤｅＮＡ,バンテリンドーム,Home,R,大貫,4.75,2.2,3.25,3,
2025,2025/7/20,日本ハム,楽天,楽天モバイルパーク,Away,R,内,4.8,3,2.91,4,
2025,2025/7/20,楽天,日本ハム,楽天モバイルパーク,Home,L,加藤貴,3,4.8,2.71,2,
2025,2025/7/20,ソフトバンク,西武,ベルーナドーム,Away,L,武内,5.4,1.4,2.87,7,
2025,2025/7/20,西武,ソフトバンク,ベルーナドーム,Home,R,東浜,1.4,5.4,2.3,3,
2025,2025/7/20,オリックス,ロッテ,ＺＯＺＯマリン,Away,L,小島,3,3.33,3.36,2,
2025,2025/7/20,ロッテ,オリックス,ＺＯＺＯマリン,Home,L,曽谷,3.33,3,3.02,8,
2025,2025/7/21,阪神,巨人,東京ドーム,Away,L,井上,2,1,2.82,5,
2025,2025/7/21,巨人,阪神,東京ドーム,Home,L,伊藤将,1,2,0.48,6,
2025,2025/7/21,広島,ヤクルト,神宮,Away,R,ランバート,2.6,4.67,3.21,6,
2025,2025/7/21,ヤクルト,広島,神宮,Home,L,床田,4.67,2.6,2.06,7,
2025,2025/7/21,ＤｅＮＡ,中日,バンテリンドーム,Away,L,金丸,2.4,4.75,2.64,1,
2025,2025/7/21,中日,ＤｅＮＡ,バンテリンドーム,Home,L,東,4.75,2.4,1.97,0,
2025,2025/7/21,日本ハム,楽天,楽天モバイルパーク,Away,R,滝中,4.8,2.75,3.04,2,
2025,2025/7/21,楽天,日本ハム,楽天モバイルパーク,Home,L,細野,2.75,4.8,1.82,0,
2025,2025/7/21,ソフトバンク,西武,ベルーナドーム,Away,L,隅田,5.8,1.8,1.75,4,
2025,2025/7/21,西武,ソフトバンク,ベルーナドーム,Home,R,大津,1.8,5.8,4.15,1,
2025,2025/7/21,オリックス,ロッテ,ＺＯＺＯマリン,Away,R,石川柊,3.4,3.83,4.11,0,
2025,2025/7/21,ロッテ,オリックス,ＺＯＺＯマリン,Home,R,エスピノーザ,3.83,3.4,3.51,2,
2025,2025/7/26,中日,ヤクルト,神宮,Away,R,吉村,3.33,6,3.16,1,
2025,2025/7/26,ヤクルト,中日,神宮,Home,R,高橋宏,6,3.33,3.11,2,
2025,2025/7/26,ＤｅＮＡ,阪神,甲子園,Away,R,才木,2.67,3.67,1.78,0,
2025,2025/7/26,阪神,ＤｅＮＡ,甲子園,Home,L,ケイ,3.67,2.67,1.63,2,
2025,2025/7/26,巨人,広島,マツダスタジアム,Away,R,森下,2.33,4.67,2.27,5,
2025,2025/7/26,広島,巨人,マツダスタジアム,Home,L,横川,4.67,2.33,2.35,1,
2025,2025/7/26,ロッテ,日本ハム,エスコンフィールド,Away,R,柴田,6,3.67,0,0,
2025,2025/7/26,日本ハム,ロッテ,エスコンフィールド,Home,R,ボス,3.67,6,3.59,5,
2025,2025/7/26,西武,楽天,楽天モバイルパーク,Away,R,ヤフーレ,1.33,1.33,3.52,2,
2025,2025/7/26,楽天,西武,楽天モバイルパーク,Home,R,与座,1.33,1.33,2.77,3,
2025,2025/7/26,オリックス,ソフトバンク,みずほペイペイドーム,Away,R,有原,0.67,5,2.94,3,
2025,2025/7/26,ソフトバンク,オリックス,みずほペイペイドーム,Home,L,田嶋,5,0.67,3.28,11,
2025,2025/7/27,中日,ヤクルト,神宮,Away,R,奥川,1.33,5.67,4.62,2,
2025,2025/7/27,ヤクルト,中日,神宮,Home,L,松葉,5.67,1.33,2.03,3,
2025,2025/7/27,ＤｅＮＡ,阪神,甲子園,Away,L,高橋,2,3,2.45,1,
2025,2025/7/27,阪神,ＤｅＮＡ,甲子園,Home,R,石田裕,3,2,4.24,7,
2025,2025/7/27,巨人,広島,マツダスタジアム,Away,L,佐藤柳,4,4.67,2.12,6,
2025,2025/7/27,広島,巨人,マツダスタジアム,Home,R,赤星,4.67,4,2.23,5,
2025,2025/7/27,ロッテ,日本ハム,エスコンフィールド,Away,R,伊藤,3.33,3.67,2.78,5,
2025,2025/7/27,日本ハム,ロッテ,エスコンフィールド,Home,R,田中晴,3.67,3.33,2.62,4,
2025,2025/7/27,西武,楽天,楽天モバイルパーク,Away,L,藤井聖,2,1.67,2.84,1,
2025,2025/7/27,楽天,西武,楽天モバイルパーク,Home,R,渡辺,1.67,2,2.48,4,
2025,2025/7/27,オリックス,ソフトバンク,みずほペイペイドーム,Away,L,大関,1.67,7.33,1.68,1,
2025,2025/7/27,ソフトバンク,オリックス,みずほペイペイドーム,Home,L,東松,7.33,1.67,9,3,
2025,2025/7/29,ヤクルト,ＤｅＮＡ,横浜,Away,L,東,2.5,0.5,1.85,5,
2025,2025/7/29,ＤｅＮＡ,ヤクルト,横浜,Home,L,ランバート,0.5,2.5,3.58,1,
2025,2025/7/29,巨人,中日,バンテリンドーム,Away,L,大野,5.5,1.5,2.18,5,
2025,2025/7/29,中日,巨人,バンテリンドーム,Home,R,西舘,1.5,5.5,3.53,8,
2025,2025/7/29,広島,阪神,甲子園,Away,L,大竹,3,4.5,2.01,0,
2025,2025/7/29,阪神,広島,甲子園,Home,L,床田,4.5,3,2.19,1,
2025,2025/7/29,ソフトバンク,日本ハム,エスコンフィールド,Away,R,山崎,7,4.5,1.66,5,
2025,2025/7/29,日本ハム,ソフトバンク,エスコンフィールド,Home,L,モイネロ,4.5,7,1.27,2,
2025,2025/7/29,楽天,ロッテ,ＺＯＺＯマリン,Away,R,種市,3.5,2.5,3.65,2,
2025,2025/7/29,ロッテ,楽天,ＺＯＺＯマリン,Home,L,古謝,2.5,3.5,3.88,1,
2025,2025/7/29,西武,オリックス,京セラドーム大阪,Away,R,九里,1.5,2,2.78,3,
2025,2025/7/29,オリックス,西武,京セラドーム大阪,Home,L,武内,2,1.5,3.46,2,
2025,2025/7/30,ヤクルト,ＤｅＮＡ,横浜,Away,R,バウアー,3.33,0.67,4.17,2,
2025,2025/7/30,ＤｅＮＡ,ヤクルト,横浜,Home,R,アビラ,0.67,3.33,4.63,1,
2025,2025/7/30,巨人,中日,バンテリンドーム,Away,R,柳,5.33,3.67,0.9,2,
2025,2025/7/30,中日,巨人,バンテリンドーム,Home,R,戸郷,3.67,5.33,5.24,0,
2025,2025/7/30,広島,阪神,甲子園,Away,R,村上,2,3.33,2.1,0,
2025,2025/7/30,阪神,広島,甲子園,Home,R,大瀬良,3.33,2,2.93,5,
2025,2025/7/30,ソフトバンク,日本ハム,エスコンフィールド,Away,R,北山,6.33,3.67,1.4,4,
2025,2025/7/30,日本ハム,ソフトバンク,エスコンフィールド,Home,R,大津,3.67,6.33,3.32,5,
2025,2025/7/30,楽天,ロッテ,ＺＯＺＯマリン,Away,R,石川柊,3,2,3.66,8,
2025,2025/7/30,ロッテ,楽天,ＺＯＺＯマリン,Home,R,岸,2,3,4.22,5,
2025,2025/7/30,西武,オリックス,京セラドーム大阪,Away,L,宮城,2,2,2.16,4,
2025,2025/7/30,オリックス,西武,京セラドーム大阪,Home,R,高橋,2,2,2.42,6,
2025,2025/7/31,ヤクルト,ＤｅＮＡ,横浜,Away,R,平良,3,0.75,2.31,1,
2025,2025/7/31,ＤｅＮＡ,ヤクルト,横浜,Home,R,中村優,0.75,3,3.14,14,
2025,2025/7/31,巨人,中日,バンテリンドーム,Away,L,金丸,4.5,2.75,2.41,6,
2025,2025/7/31,中日,巨人,バンテリンドーム,Home,L,井上,2.75,4.5,3.17,7,
2025,2025/7/31,広島,阪神,甲子園,Away,L,伊原,1.5,3.75,1.59,6,
2025,2025/7/31,阪神,広島,甲子園,Home,L,森,3.75,1.5,2.96,3,
2025,2025/7/31,ソフトバンク,日本ハム,エスコンフィールド,Away,R,達,5.75,4,1.12,5,
2025,2025/7/31,日本ハム,ソフトバンク,エスコンフィールド,Home,L,松本晴,4,5.75,2.43,4,
2025,2025/7/31,楽天,ロッテ,東京ドーム,Away,L,サモンズ,4.25,2.75,3.03,6,
2025,2025/7/31,ロッテ,楽天,東京ドーム,Home,R,荘司,2.75,4.25,1.34,5,
2025,2025/7/31,西武,オリックス,京セラドーム大阪,Away,R,寺西,2.5,3,3.55,2,
2025,2025/7/31,オリックス,西武,京セラドーム大阪,Home,R,今井,3,2.5,1.62,6,
2025,2025/8/1,ＤｅＮＡ,巨人,東京ドーム,Away,R,山崎,3.4,4.8,1.85,7,
2025,2025/8/1,巨人,ＤｅＮＡ,東京ドーム,Home,R,ジャクソン,4.8,3.4,2.09,2,
2025,2025/8/1,阪神,ヤクルト,神宮,Away,R,高梨裕,3.6,2.6,3.67,3,
2025,2025/8/1,ヤクルト,阪神,神宮,Home,L,伊藤将,2.6,3.6,1.03,2,
2025,2025/8/1,中日,広島,マツダスタジアム,Away,L,高,3.6,2.4,0,1,
2025,2025/8/1,広島,中日,マツダスタジアム,Home,L,マラー,2.4,3.6,3.75,3,
2025,2025/8/1,ロッテ,西武,ベルーナドーム,Away,L,隅田,3.2,2.4,2.04,2,
2025,2025/8/1,西武,ロッテ,ベルーナドーム,Home,L,小島,2.4,3.2,3.33,11,
2025,2025/8/1,日本ハム,オリックス,京セラドーム大阪,Away,R,エスピノーザ,4,3.6,3.47,2,
2025,2025/8/1,オリックス,日本ハム,京セラドーム大阪,Home,L,加藤貴,3.6,4,2.7,4,
2025,2025/8/1,楽天,ソフトバンク,みずほペイペイドーム,Away,R,上沢,4.6,5.6,3.39,1,
2025,2025/8/1,ソフトバンク,楽天,みずほペイペイドーム,Home,R,滝中,5.6,4.6,2.92,3,
2025,2025/8/2,ＤｅＮＡ,巨人,東京ドーム,Away,L,グリフィン,4,4.33,0.75,7,
2025,2025/8/2,巨人,ＤｅＮＡ,東京ドーム,Home,L,ケイ,4.33,4,1.7,4,
2025,2025/8/2,阪神,ヤクルト,神宮,Away,R,吉村,3.5,2.5,3.04,5,
2025,2025/8/2,ヤクルト,阪神,神宮,Home,R,才木,2.5,3.5,1.68,1,
2025,2025/8/2,中日,広島,マツダスタジアム,Away,R,森下,3.17,2.5,2.3,6,
2025,2025/8/2,広島,中日,マツダスタジアム,Home,R,高橋宏,2.5,3.17,3.02,0,
2025,2025/8/2,ロッテ,西武,ベルーナドーム,Away,R,与座,3,3.83,2.91,5,
2025,2025/8/2,西武,ロッテ,ベルーナドーム,Home,R,木村,3.83,3,2.8,5,
2025,2025/8/2,日本ハム,オリックス,京セラドーム大阪,Away,L,曽谷,3.67,3.67,3.22,7,
2025,2025/8/2,オリックス,日本ハム,京セラドーム大阪,Home,R,バーヘイゲン,3.67,3.67,4.5,1,
2025,2025/8/2,楽天,ソフトバンク,みずほペイペイドーム,Away,R,有原,4,5.17,2.92,2,
2025,2025/8/2,ソフトバンク,楽天,みずほペイペイドーム,Home,R,ヤフーレ,5.17,4,3.1,5,
2025,2025/8/3,ＤｅＮＡ,巨人,東京ドーム,Away,R,赤星,5.17,4.17,2.49,3,
2025,2025/8/3,巨人,ＤｅＮＡ,東京ドーム,Home,R,石田裕,4.17,5.17,4.09,4,
2025,2025/8/3,阪神,ヤクルト,神宮,Away,R,奥川,4,2.33,4.37,1,
2025,2025/8/3,ヤクルト,阪神,神宮,Home,R,ビーズリー,2.33,4,4.29,8,
2025,2025/8/3,中日,広島,マツダスタジアム,Away,R,遠藤,4,2.33,3.86,1,
2025,2025/8/3,広島,中日,マツダスタジアム,Home,L,松葉,2.33,4,2.19,2,
2025,2025/8/3,ロッテ,西武,ベルーナドーム,Away,R,渡辺,3.83,4.33,2.62,2,
2025,2025/8/3,西武,ロッテ,ベルーナドーム,Home,R,田中晴,4.33,3.83,2.52,1,
2025,2025/8/3,日本ハム,オリックス,京セラドーム大阪,Away,R,椋木,4,3.33,6.75,9,
2025,2025/8/3,オリックス,日本ハム,京セラドーム大阪,Home,R,伊藤,3.33,4,2.8,0,
2025,2025/8/3,楽天,ソフトバンク,みずほペイペイドーム,Away,L,大関,3.83,4.17,1.63,1,
2025,2025/8/3,ソフトバンク,楽天,みずほペイペイドーム,Home,L,藤井聖,4.17,3.83,2.73,8,
2025,2025/8/5,ヤクルト,巨人,東京ドーム,Away,R,戸郷,3.17,3.83,4.72,2,
2025,2025/8/5,巨人,ヤクルト,東京ドーム,Home,R,ランバート,3.83,3.17,3.43,5,
2025,2025/8/5,広島,ＤｅＮＡ,横浜,Away,R,バウアー,1.83,5.5,4.11,4,
2025,2025/8/5,ＤｅＮＡ,広島,横浜,Home,L,床田,5.5,1.83,2.15,5,
2025,2025/8/5,阪神,中日,バンテリンドーム,Away,L,大野,3,3.83,2.58,6,
2025,2025/8/5,中日,阪神,バンテリンドーム,Home,L,高橋,3.83,3,2.57,2,
2025,2025/8/5,西武,日本ハム,エスコンフィールド,Away,R,山崎,4.33,4.83,2.06,1,
2025,2025/8/5,日本ハム,西武,エスコンフィールド,Home,L,武内,4.83,4.33,3.41,6,
2025,2025/8/5,オリックス,楽天,楽天モバイルパーク,Away,L,古謝,3.17,3.33,3.58,0,
2025,2025/8/5,楽天,オリックス,楽天モバイルパーク,Home,L,田嶋,3.33,3.17,3.28,1,
2025,2025/8/5,ソフトバンク,ロッテ,ＺＯＺＯマリン,Away,R,種市,5,3.33,3.57,3,
2025,2025/8/5,ロッテ,ソフトバンク,ＺＯＺＯマリン,Home,L,前田悠,3.33,5,0,6,
2025,2025/8/6,ヤクルト,巨人,東京ドーム,Away,L,森田,2.67,3.83,0,0,
2025,2025/8/6,巨人,ヤクルト,東京ドーム,Home,R,アビラ,3.83,2.67,4.02,2,
2025,2025/8/6,広島,ＤｅＮＡ,横浜,Away,L,東,2.5,6.17,2.03,8,
2025,2025/8/6,ＤｅＮＡ,広島,横浜,Home,R,大瀬良,6.17,2.5,2.97,5,
2025,2025/8/6,阪神,中日,バンテリンドーム,Away,R,柳,3.83,2.83,1.25,3,
2025,2025/8/6,中日,阪神,バンテリンドーム,Home,R,村上,2.83,3.83,2,2,
2025,2025/8/6,西武,日本ハム,エスコンフィールド,Away,R,北山,4,5.5,1.57,0,
2025,2025/8/6,日本ハム,西武,エスコンフィールド,Home,R,高橋,5.5,4,2.59,4,
2025,2025/8/6,オリックス,楽天,楽天モバイルパーク,Away,R,内,2.83,3.17,3.24,1,
2025,2025/8/6,楽天,オリックス,楽天モバイルパーク,Home,R,九里,3.17,2.83,2.8,2,
2025,2025/8/6,ソフトバンク,ロッテ,ＺＯＺＯマリン,Away,R,石川柊,4.67,4.17,4.08,12,
2025,2025/8/6,ロッテ,ソフトバンク,ＺＯＺＯマリン,Home,R,大津,4.17,4.67,2.88,3,
2025,2025/8/7,ヤクルト,巨人,東京ドーム,Away,R,田中将,2.33,3.83,9,3,
2025,2025/8/7,巨人,ヤクルト,東京ドーム,Home,L,石川雅,3.83,2.33,7.91,2,
2025,2025/8/7,広島,ＤｅＮＡ,横浜,Away,R,吉野,3.83,6.83,0,5,
2025,2025/8/7,ＤｅＮＡ,広島,横浜,Home,L,森,6.83,3.83,3,9,
